Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	308
Buy My Snake Oil	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	13139968	547			1		1994	8/25/04 1:22 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:01-Buy My Snake Oil.mp3	308
Where Are We Gonna Work (When The Trees Are Gone?)	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	4612096	192			2		1994	8/25/04 1:24 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:02-Where Are We Gonna Work (When The Trees Are Gone_).mp3	308
Convoy In The Sky	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	5115904	213			3		1994	8/25/04 1:27 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:03-Convoy In The Sky.mp3	308
Atomic Power	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	4472832	186			4		1994	8/25/04 1:30 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:04-Atomic Power.mp3	308
Are You Drinkin' With Me Jesus	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	4571136	190			5		1994	8/25/04 1:33 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:05-Are You Drinkin' With Me Jesus.mp3	308
Love Me, I'm a Liberal	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	5791744	241			6		1994	8/25/04 1:36 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:06-Love Me, I'm a Liberal.mp3	308
Burgers Of Wrath	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	5568512	231			7		1994	8/25/04 1:40 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:07-Burgers Of Wrath.mp3	308
Nostalgia For An Age That Never Existed	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	7131136	296			8		1994	8/25/04 1:44 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:08-Nostalgia For An Age That Never Existed.mp3	308
Hamlet Chicken Plant Disaster	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	5490688	228			9		1994	8/25/04 1:47 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:09-Hamlet Chicken Plant Disaster.mp3	308
Mascot Mania	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	6971392	290			10		1994	8/25/04 1:51 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:10-Mascot Mania.mp3	308
Let's Go Burn Ole Nashville Down	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	3809280	158			11		1994	8/25/04 1:54 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:11-Let's Go Burn Ole Nashville Down.mp3	308
Will The Fetus Be Aborted	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	5345280	222			12		1994	8/25/04 1:57 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:12-Will The Fetus Be Aborted.mp3	308
Plastic Jesus	Jello Biafra & Mojo Nixon With The Toadliquors		Prairie Home Invasion		Rock	6516736	271			13		1994	8/25/04 2:01 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Mojo Nixon With The Toadliquors:Prairie Home Invasion:13-Plastic Jesus.mp3	308
The Sky Is Falling, And I Want My Mommy (Falling Space Junk)	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	4700160	195			1		1991	8/25/04 2:04 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:01-The Sky Is Falling, And I Want My Mommy (Falling Space Junk).mp3	308
Jesus Was A Terrorist	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	3719168	154			2		1991	8/25/04 2:06 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:02-Jesus Was A Terrorist.mp3	308
Bruce's Diary	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	7675904	319			3		1991	8/25/04 2:11 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:03-Bruce's Diary.mp3	308
Bad	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	3315712	138			4		1991	8/25/04 2:12 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:04-Bad.mp3	308
Ride The Flume	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	3813376	158			5		1991	8/25/04 2:15 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:05-Ride The Flume.mp3	308
Chew	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	12668928	527			6		1991	8/25/04 2:23 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:06-Chew.mp3	308
Sharks In The Gene Pool	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	9476096	394			7		1991	8/25/04 2:28 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:07-Sharks In The Gene Pool.mp3	308
The Myth Is Real - Lets Eat	Jello Biafra & Nomeansno		The Sky Is Falling & I Want My Mom		Rock	8300544	345			8		1991	8/25/04 2:33 PM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:Jello Biafra & Nomeansno:The Sky Is Falling & I Want My Mom:08-The Myth Is Real - Lets Eat.mp3	308
Jilltro                       	Jill Scott		Who Is Jill Scott			1524480	63			1		2000	9/6/04 3:21 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 01 - Jilltro.mp3	308
Do You Remember	Jill Scott		Who Is Jill Scott			6796821	283			2		2000	9/6/04 3:23 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 02 - Do You Remember.mp3	308
Exclusively	Jill Scott		Who Is Jill Scott			3004970	125			3		2000	9/6/04 3:23 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 03 - Exclusively.mp3	308
Gettin In The Way             	Jill Scott		Who Is Jill Scott			5667348	236			4		2000	9/6/04 3:24 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 04 - Gettin In The Way.mp3	308
A Long Walk	Jill Scott		Who Is Jill Scott			6746953	281			5		2000	9/6/04 3:25 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 05 - A Long Walk.mp3	308
I Think He's Better	Jill Scott		Who Is Jill Scott			2455886	102			6		2000	9/6/04 3:26 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 06 - I Think It's Better.mp3	308
He Loves Me-Lyzel In E Flat   	Jill Scott		Who Is Jill Scott			6849236	285			7		2000	9/6/04 3:27 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 07 - He Loves Me.mp3	308
Its Love                      	Jill Scott		Who Is Jill Scott			8496868	353			8		2000	9/6/04 3:28 AM	9/9/04 10:59 AM	192	44100		MPEG audio file						MP3Vol308:jill scott:Who is Jill Scott:Jill Scott - 08 - It's Love.mp3	308
