Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	358
Chevrolet	Damien Jurado		Gathered In Song			3819264	238			1	5		2/2/05 4:28 PM	2/21/05 12:37 PM	128	44100		MPEG audio file						MP3Vol358:Damien Jurado:Gathered In Song:01 Chevrolet.mp3	358
Simple Hello	Damien Jurado		Gathered In Song			2727687	170			2	5		2/2/05 4:29 PM	2/21/05 12:37 PM	128	44100		MPEG audio file						MP3Vol358:Damien Jurado:Gathered In Song:02 Simple Hello.mp3	358
East Virginia	Damien Jurado		Gathered In Song			2114832	132			4	5		2/2/05 4:30 PM	2/21/05 12:37 PM	128	44100		MPEG audio file						MP3Vol358:Damien Jurado:Gathered In Song:04 East Virginia.mp3	358
To Those Who Will Burn	Damien Jurado		Gathered In Song			3015961	188			5	5		2/2/05 4:30 PM	2/21/05 12:37 PM	128	44100		MPEG audio file						MP3Vol358:Damien Jurado:Gathered In Song:05 To Those Who Will Burn.mp3	358
Medication	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	5472261	273	1	1	1	13	2000	2/4/05 2:33 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:01 Medication.mp3	358
Desert	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	3547555	177	1	1	2	13	2000	2/4/05 2:34 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:02 Desert.mp3	358
Johnny Go Riding	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	4436250	221	1	1	3	13	2000	2/4/05 2:36 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:03 Johnny Go Riding.mp3	358
Great Today	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	3550694	177	1	1	4	13	2000	2/4/05 2:37 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:04 Great Today.mp3	358
Tonight I Will Retire	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	6180713	308	1	1	5	13	2000	2/4/05 2:40 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:05 Tonight I Will Retire.mp3	358
Ghost Of David	Damien Jurado	Damien Jurado	Ghost Of David		Alternative & Punk	3077359	153	1	1	6	13	2000	2/4/05 2:42 PM	2/21/05 12:37 PM	160	44100		MPEG audio file						MP3Vol358:Damien Jurado:Ghost of David:06 Ghost Of David.mp3	358
