Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	297
The Revolution Will Not Be Televised	Gil Scott-Heron		Pieces of a Man		Rock	5043094	187			1		1971	7/20/04 8:00 PM	8/6/04 2:03 PM	214	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:01 - The Revolution Will Not Be Televised.mp3	297
Save the Children	Gil Scott-Heron		Pieces of a Man		Rock	7415494	266			2		1971	7/20/04 8:02 PM	8/6/04 2:03 PM	222	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:02 - Save the Children.mp3	297
Lady Day and John Coltrane	Gil Scott-Heron		Pieces of a Man		Rock	6303313	216			3		1971	7/20/04 7:58 PM	8/6/04 2:03 PM	232	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:03 - Lady Day and John Coltrane.mp3	297
Home Is Where the Hatred Is	Gil Scott-Heron		Pieces of a Man		Rock	5593155	201			4		1971	7/20/04 7:55 PM	8/6/04 2:03 PM	221	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:04 - Home Is Where the Hatred Is.mp3	297
When You Are Who You Are	Gil Scott-Heron		Pieces of a Man		Rock	5899112	202			5		1971	7/20/04 7:53 PM	8/6/04 2:03 PM	232	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:05 - When You Are Who You Are.mp3	297
I Think I'll Call It Morning	Gil Scott-Heron		Pieces of a Man		Rock	6011320	211			6		1971	7/20/04 7:51 PM	8/6/04 2:03 PM	227	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:06 - I Think I'll Call It Morning.mp3	297
Pieces of a Man	Gil Scott-Heron		Pieces of a Man		Rock	7189746	293			7		1971	7/20/04 7:49 PM	8/6/04 2:03 PM	195	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:07 - Pieces of a Man.mp3	297
A Sign of the Ages	Gil Scott-Heron		Pieces of a Man		Rock	6420259	242			8		1971	7/20/04 7:46 PM	8/6/04 2:03 PM	211	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:08 - A Sign of the Ages.mp3	297
Or Down You'll Fall	Gil Scott-Heron		Pieces of a Man		Rock	5389968	192			9		1971	7/20/04 7:44 PM	8/6/04 2:03 PM	222	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:09 - Or Down You'll Fall.mp3	297
The Needle's Eye	Gil Scott-Heron		Pieces of a Man		Rock	8476554	289			10		1971	7/20/04 7:42 PM	8/6/04 2:03 PM	233	44100		MPEG audio file		After decades of influencing everyone from jazz musicians to hip-hop stars, Pieces of a Man set a standard for vocal artistry and political awareness that few musicians will ever match. Scott-Heron's unique proto-rap style influenced a generation of hip-h				MP3Vol297:Gil Scott-Heron - Pieces of a Man:10 - The Needle's Eye.mp3	297
