Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	359
Your Path To Divinity	Jesu		Jesu		Metal	13791556	554			1		2005	2/3/05 9:25 PM	2/21/05 12:48 PM	198	44100		MPEG audio file		RTB				MP3Vol359:jesu:01-jesu-your_path_to_divinity-rtb.mp3	359
Friends Are Evil	Jesu		Jesu		Metal	15150447	583			2		2005	2/3/05 9:31 PM	2/21/05 12:48 PM	207	44100		MPEG audio file		RTB				MP3Vol359:jesu:02-jesu-friends_are_evil-rtb.mp3	359
Tired of Me	Jesu		Jesu		Metal	12686625	571			3		2005	2/3/05 9:35 PM	2/21/05 12:48 PM	177	44100		MPEG audio file		RTB				MP3Vol359:jesu:03-jesu-tired_of_me-rtb.mp3	359
We All Faulter	Jesu		Jesu		Metal	10354180	646			4		2005	2/3/05 9:40 PM	2/21/05 12:48 PM	128	44100		MPEG audio file		RTB				MP3Vol359:jesu:04-jesu-we_all_faulter-rtb.mp3	359
Walk on Water	Jesu		Jesu		Metal	18627822	684			5		2005	2/3/05 9:47 PM	2/21/05 12:48 PM	217	44100		MPEG audio file		RTB				MP3Vol359:jesu:05-jesu-walk_on_water-rtb.mp3	359
Sun Day	Jesu		Jesu		Metal	13519064	603			6		2005	2/3/05 9:52 PM	2/21/05 12:48 PM	179	44100		MPEG audio file		RTB				MP3Vol359:jesu:06-jesu-sun_day-rtb.mp3	359
Man/Woman	Jesu		Jesu		Metal	14460137	569			7		2005	2/3/05 9:57 PM	2/21/05 12:48 PM	203	44100		MPEG audio file		RTB				MP3Vol359:jesu:07-jesu-man-woman-rtb.mp3	359
Guardian Angel	Jesu		Jesu		Metal	12009298	486			8		2005	2/3/05 10:02 PM	2/21/05 12:48 PM	197	44100		MPEG audio file		RTB				MP3Vol359:jesu:08-jesu-guardian_angel-rtb.mp3	359
Holding Back The Year	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5058479	210	1	1	1	14	2005	2/3/05 8:44 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:01 Holding Back The Year.mp3	359
Home	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	4877276	203	1	1	2	14	2005	2/3/05 8:47 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:02 Home.mp3	359
Caterpillar Girl	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5185115	215	1	1	3	14	2005	2/3/05 8:51 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:03 Caterpillar Girl.mp3	359
Legendary	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	6028341	251	1	1	4	14	2005	2/3/05 9:16 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:04 Legendary.mp3	359
Royalty	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5405789	225	1	1	5	14	2005	2/3/05 9:20 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:05 Royalty.mp3	359
Puzzle	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5196390	216	1	1	6	14	2005	2/3/05 9:23 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:06 Puzzle.mp3	359
If I Could	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5341844	222	1	1	7	14	2005	2/3/05 9:27 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:07 If I Could.mp3	359
Monkey Begun	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	3934368	163	1	1	8	14	2005	2/3/05 9:30 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:08 Monkey Begun.mp3	359
Morning's After Me	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5394515	224	1	1	9	14	2005	2/3/05 9:34 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:09 Morning's After Me.mp3	359
Round-n-Round	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	3704284	154	1	1	10	14	2005	2/3/05 9:37 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:10 Round-n-Round.mp3	359
Mary	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	4576974	190	1	1	11	14	2005	2/3/05 9:40 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:11 Mary.mp3	359
Confused	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5426480	226	1	1	12	14	2005	2/3/05 9:44 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:12 Confused.mp3	359
Imagined Life	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	6112983	254	1	1	13	14	2005	2/3/05 9:48 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:13 Imagined Life.mp3	359
The Ballad Of Daykitty	Lou Barlow	Lou Barlow	Emoh		Alternative & Punk	5835258	243	1	1	14	14	2005	2/3/05 9:52 AM	2/21/05 12:48 PM	192	44100		MPEG audio file						MP3Vol359:Lou Barlow:Emoh:14 The Ballad Of Daykitty.mp3	359
Lake Of Fire	Meat Puppets		Meat Puppets II			3078272	192						2/10/05 11:14 AM	2/21/05 12:48 PM	128	44100		MPEG audio file						MP3Vol359:Meat Puppets:Meat Puppets II:Lake Of Fire.mp3	359
Up On the Sun	Meat Puppets		Up on the Sun		Alternative & Punk	3955758	244	1	1	1	17	1985	2/10/05 11:14 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:01 Up On the Sun.m4a	359
Maiden's Milk	Meat Puppets		Up on the Sun		Alternative & Punk	3246124	199	1	1	2	17	1985	2/10/05 11:15 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:02 Maiden's Milk.m4a	359
Away	Meat Puppets		Up on the Sun		Alternative & Punk	3366843	207	1	1	3	17	1985	2/10/05 11:15 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:03 Away.m4a	359
Animal Kingdom	Meat Puppets		Up on the Sun		Alternative & Punk	1415226	85	1	1	4	17	1985	2/10/05 11:16 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:04 Animal Kingdom.m4a	359
Hot Pink	Meat Puppets		Up on the Sun		Alternative & Punk	3365711	207	1	1	5	17	1985	2/10/05 11:16 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:05 Hot Pink.m4a	359
Swimming Around	Meat Puppets		Up on the Sun		Alternative & Punk	3031382	186	1	1	6	17	1985	2/10/05 11:16 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:06 Swimming Around.m4a	359
Buckethead	Meat Puppets		Up on the Sun		Alternative & Punk	2321733	141	1	1	7	17	1985	2/10/05 11:17 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:07 Buckethead.m4a	359
Too Real	Meat Puppets		Up on the Sun		Alternative & Punk	2166895	132	1	1	8	17	1985	2/10/05 11:17 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:08 Too Real.m4a	359
Enchanted Porkfist	Meat Puppets		Up on the Sun		Alternative & Punk	2449651	149	1	1	9	17	1985	2/10/05 11:18 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:09 Enchanted Porkfist.m4a	359
Seal Whales	Meat Puppets		Up on the Sun		Alternative & Punk	2289411	139	1	1	10	17	1985	2/10/05 11:19 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:10 Seal Whales.m4a	359
Two Rivers	Meat Puppets		Up on the Sun		Alternative & Punk	3261677	200	1	1	11	17	1985	2/10/05 11:19 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:11 Two Rivers.m4a	359
Creator	Meat Puppets		Up on the Sun		Alternative & Punk	2142414	130	1	1	12	17	1985	2/10/05 11:19 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:12 Creator.m4a	359
Hot Pink	Meat Puppets		Up on the Sun		Alternative & Punk	3819478	235	1	1	13	17	1985	2/10/05 11:20 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:13 Hot Pink.m4a	359
Up On the Sun	Meat Puppets		Up on the Sun		Alternative & Punk	4352936	268	1	1	14	17	1985	2/10/05 11:21 AM	2/21/05 12:48 PM	128	44100		AAC audio file						MP3Vol359:Meat Puppets:Up on the Sun:14 Up On the Sun.m4a	359
