Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	348
In The Heat Of The Morning	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			4419755	182			1		2000	1/6/05 7:36 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:01 In The Heat Of The Morning.m4a	348
London Bye Ta Ta	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			3774160	156			2		2000	1/6/05 7:36 AM	2/1/05 10:46 AM	190	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:02 London Bye Ta Ta.m4a	348
Karma Man	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			4358217	180			3		2000	1/6/05 7:40 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:03 Karma Man.m4a	348
Silly Boy Blue	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			8904114	368			4		2000	1/6/05 7:44 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:04 Silly Boy Blue.m4a	348
Let Me Sleep Beside You	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			4785375	197			5		2000	1/6/05 7:44 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:05 Let Me Sleep Beside You.m4a	348
Janine	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			4955035	204			6		2000	1/6/05 7:48 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:06 Janine.m4a	348
Amsterdam	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			4794434	198			7		2000	1/6/05 7:48 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:07 Amsterdam.m4a	348
God Knows I`m Good	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			5225766	216			8		2000	1/6/05 7:53 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:08 God Knows I`m Good.m4a	348
The Width Of A Circle	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			7764352	321			9		2000	1/6/05 7:55 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:09 The Width Of A Circle.m4a	348
Unwashed And Somewhat Slightly Dazed	David Bowie		Bowie At The Beeb-Best Of Bbc 1968-72			7440610	307			10		2000	1/6/05 7:59 AM	2/1/05 10:46 AM	191	44100		AAC audio file		www.allofmp3.com				MP3Vol348:Bowie At The Beeb-Best Of Bbc 1968-72:10 Unwashed And Somewhat Slightly Da.m4a	348
