Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	304
I Felt My Size	The Microphones		The Glow Pt. 2		Alternative & Punk	2799920	139	1	1	16	20	2001	7/16/04 1:13 PM	8/6/04 3:16 PM	160	44100		MPEG audio file						MP3Vol304:the glow pt.2:16 I Felt My Size.mp3	304
Instrumental II	The Microphones		The Glow Pt. 2		Alternative & Punk	2334419	116	1	1	17	20	2001	7/16/04 1:14 PM	8/6/04 3:16 PM	160	44100		MPEG audio file						MP3Vol304:the glow pt.2:17 Instrumental II.mp3	304
I Felt Your Shape	The Microphones		The Glow Pt. 2		Alternative & Punk	2319270	115	1	1	18	20	2001	7/16/04 1:16 PM	8/6/04 3:16 PM	160	44100		MPEG audio file						MP3Vol304:the glow pt.2:18 I Felt Your Shape.mp3	304
Samurai Sword	The Microphones		The Glow Pt. 2		Alternative & Punk	4953976	247	1	1	19	20	2001	7/16/04 1:19 PM	8/6/04 3:16 PM	160	44100		MPEG audio file						MP3Vol304:the glow pt.2:19 Samurai Sword.mp3	304
My Warm Blood	The Microphones		The Glow Pt. 2		Alternative & Punk	11347707	567	1	1	20	20	2001	7/16/04 1:27 PM	8/6/04 3:16 PM	160	44100		MPEG audio file						MP3Vol304:the glow pt.2:20 My Warm Blood.mp3	304
All Day And All Of The Night	The Kinks		The Ultimate Collection (Disc 1)		Rock	3451010	143	1	2	2	24	2002	7/20/04 7:35 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):All_Day_And_All_Of_The_Nigh.mp3	304
Apeman	The Kinks		The Ultimate Collection (Disc 1)		Rock	5627720	234	1	2	20	24	2002	7/20/04 7:41 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Apeman.mp3	304
Autumn Almanac	The Kinks		The Ultimate Collection (Disc 1)		Rock	4605818	191	1	2	13	24	2002	7/20/04 7:46 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Autumn_Almanac.mp3	304
Better Things	The Kinks		The Ultimate Collection (Disc 1)		Rock	4320560	179	1	2	22	24	2002	7/20/04 7:50 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Better_Things.mp3	304
Come Dancing	The Kinks		The Ultimate Collection (Disc 1)		Rock	5671612	236	1	2	23	24	2002	7/20/04 7:56 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Come_Dancing.mp3	304
Days	The Kinks		The Ultimate Collection (Disc 1)		Rock	4198298	174	1	2	16	24	2002	7/20/04 8:01 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Days.mp3	304
Dead End Street	The Kinks		The Ultimate Collection (Disc 1)		Rock	4870387	202	1	2	10	24	2002	7/20/04 8:06 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Dead_End_Street.mp3	304
Death Of A Clown	The Kinks		The Ultimate Collection (Disc 1)		Rock	4632778	192	1	2	12	24	2002	7/20/04 8:11 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Death_Of_A_Clown.mp3	304
Dedicated Follower Of Fashion	The Kinks		The Ultimate Collection (Disc 1)		Rock	4370103	181	1	2	8	24	2002	7/20/04 8:16 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Dedicated_Follower_Of_Fashi.mp3	304
(Don't) Forget To Dance	The Kinks		The Ultimate Collection (Disc 1)		Rock	6710460	279	1	2	24	24	2002	7/20/04 8:24 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Don_t_Forget_To_Dance.mp3	304
Everybody's Gonna Be Happy	The Kinks		The Ultimate Collection (Disc 1)		Rock	3297408	137	1	2	4	24	2002	7/20/04 8:28 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Everybody_s_Gonna_Be_Happy.mp3	304
Lola	The Kinks		The Ultimate Collection (Disc 1)		Rock	5843385	243	1	2	19	24	2002	7/20/04 8:34 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Lola.mp3	304
Plastic Man	The Kinks		The Ultimate Collection (Disc 1)		Rock	4442811	185	1	2	17	24	2002	7/20/04 8:39 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Plastic_Man.mp3	304
See My Friend	The Kinks		The Ultimate Collection (Disc 1)		Rock	4005835	166	1	2	6	24	2002	7/20/04 8:43 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):See_My_Friend.mp3	304
Set Me Free	The Kinks		The Ultimate Collection (Disc 1)		Rock	3181409	132	1	2	5	24	2002	7/20/04 8:46 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Set_Me_Free.mp3	304
Sunny Afternoon	The Kinks		The Ultimate Collection (Disc 1)		Rock	5167555	215	1	2	9	24	2002	7/20/04 8:52 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Sunny_Afternoon.mp3	304
Supersonic Rocket Ship	The Kinks		The Ultimate Collection (Disc 1)		Rock	5078538	211	1	2	21	24	2002	7/20/04 8:57 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Supersonic_Rocket_Ship.mp3	304
Susannah's Still Alive	The Kinks		The Ultimate Collection (Disc 1)		Rock	3432197	142	1	2	14	24	2002	7/20/04 9:01 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Susannah_s_Still_Alive.mp3	304
Till The End Of The Day	The Kinks		The Ultimate Collection (Disc 1)		Rock	3387684	141	1	2	7	24	2002	7/20/04 9:04 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Till_The_End_Of_The_Day.mp3	304
Tired Of Waiting For You	The Kinks		The Ultimate Collection (Disc 1)		Rock	3662284	152	1	2	3	24	2002	7/20/04 9:08 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Tired_Of_Waiting_For_You.mp3	304
Victoria	The Kinks		The Ultimate Collection (Disc 1)		Rock	5290429	220	1	2	18	24	2002	7/20/04 9:15 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Victoria.mp3	304
Waterloo Sunset	The Kinks		The Ultimate Collection (Disc 1)		Rock	4772585	198	1	2	11	24	2002	7/20/04 9:21 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Waterloo_Sunset.mp3	304
Wonderboy	The Kinks		The Ultimate Collection (Disc 1)		Rock	4100500	170	1	2	15	24	2002	7/20/04 9:26 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):Wonderboy.mp3	304
You Really Got Me	The Kinks		The Ultimate Collection (Disc 1)		Rock	3239093	134	1	2	1	24	2002	7/20/04 9:29 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 1):You_Really_Got_Me.mp3	304
A Well Respected Man	The Kinks		The Ultimate Collection (Disc 2)		Rock	3888606	161	2	2	10	20	2002	7/20/04 9:34 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):A_Well_Respected_Man.mp3	304
Celluloid Heroes	The Kinks		The Ultimate Collection (Disc 2)		Rock	9187489	382	2	2	17	20	2002	7/20/04 9:46 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Celluloid_Heroes.mp3	304
Dandy	The Kinks		The Ultimate Collection (Disc 2)		Rock	3175134	132	2	2	3	20	2002	7/20/04 9:50 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Dandy.mp3	304
David Watts	The Kinks		The Ultimate Collection (Disc 2)		Rock	3842829	160	2	2	1	20	2002	7/20/04 9:55 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):David_Watts.mp3	304
Do It Again	The Kinks		The Ultimate Collection (Disc 2)		Rock	6099810	254	2	2	19	20	2002	7/20/04 10:02 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Do_It_Again.mp3	304
God's Children	The Kinks		The Ultimate Collection (Disc 2)		Rock	4720548	196	2	2	16	20	2002	7/20/04 10:07 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):God_s_Children.mp3	304
I Gotta Move	The Kinks		The Ultimate Collection (Disc 2)		Rock	3467921	144	2	2	5	20	2002	7/20/04 10:11 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):I_Gotta_Move.mp3	304
I'm Not Like Everybody Else	The Kinks		The Ultimate Collection (Disc 2)		Rock	5003310	208	2	2	11	20	2002	7/20/04 10:16 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):I_m_Not_Like_Everybody_Else.mp3	304
I Need You	The Kinks		The Ultimate Collection (Disc 2)		Rock	3498639	145	2	2	7	20	2002	7/20/04 10:20 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):I_Need_You.mp3	304
Living On A Thin Line	The Kinks		The Ultimate Collection (Disc 2)		Rock	6166902	256	2	2	20	20	2002	7/20/04 10:26 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Living_On_A_Thin_Line.mp3	304
Love Me Till The Sun Shines	The Kinks		The Ultimate Collection (Disc 2)		Rock	4741877	197	2	2	12	20	2002	7/20/04 10:31 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Love_Me_Till_The_Sun_Shines.mp3	304
Mr. Pleasant	The Kinks		The Ultimate Collection (Disc 2)		Rock	4326827	180	2	2	4	20	2002	7/20/04 10:36 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Mr__Pleasant.mp3	304
Shangri - La	The Kinks		The Ultimate Collection (Disc 2)		Rock	7705401	320	2	2	15	20	2002	7/20/04 10:44 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Shangri__La.mp3	304
She's Got Everything	The Kinks		The Ultimate Collection (Disc 2)		Rock	4545638	189	2	2	13	20	2002	7/20/04 10:49 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):She_s_Got_Everything.mp3	304
Sittin' On My Sofa	The Kinks		The Ultimate Collection (Disc 2)		Rock	4466014	185	2	2	9	20	2002	7/20/04 10:54 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Sittin__On_My_Sofa.mp3	304
Starstruck	The Kinks		The Ultimate Collection (Disc 2)		Rock	3408361	141	2	2	14	20	2002	7/20/04 10:57 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Starstruck.mp3	304
Stop Your Sobbing	The Kinks		The Ultimate Collection (Disc 2)		Rock	3025307	125	2	2	2	20	2002	7/20/04 11:00 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Stop_Your_Sobbing.mp3	304
Where Have All The Good Times Gone	The Kinks		The Ultimate Collection (Disc 2)		Rock	4115571	171	2	2	8	20	2002	7/20/04 11:05 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Where_Have_All_The_Good_Tim.mp3	304
Who'll Be The Next In Line	The Kinks		The Ultimate Collection (Disc 2)		Rock	2946949	122	2	2	6	20	2002	7/20/04 11:08 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Who_ll_Be_The_Next_In_Line.mp3	304
(Wish I Could Fly Like) Superman	The Kinks		The Ultimate Collection (Disc 2)		Rock	8623887	359	2	2	18	20	2002	7/20/04 11:17 PM	8/6/04 3:16 PM	192	44100		MPEG audio file						MP3Vol304:The Kinks - Ultimate Collection (disk 2):Wish_I_Could_Fly_Like_Super.mp3	304
Alone, Together	The Strokes		Is This It? [US]		Rock/Pop	3080027	192			6			7/16/04 12:23 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Alone_ Together.mp3	304
Barely Legal	The Strokes		Is This It? [US]		Rock/Pop	3813546	238			4			7/16/04 12:21 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Barely Legal.mp3	304
Hard to Explain	The Strokes		Is This It? [US]		Rock/Pop	3653467	228			8			7/16/04 12:19 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Hard to Explain.mp3	304
Is This It	The Strokes		Is This It? [US]		Rock/Pop	2488615	155			1			7/16/04 12:16 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Is This It.mp3	304
Last Nite	The Strokes		Is This It? [US]		Rock/Pop	3163201	197			7			7/16/04 12:14 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Last Nite.mp3	304
Soma	The Strokes		Is This It? [US]		Rock/Pop	2527067	157			3			7/16/04 12:12 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Soma.mp3	304
Someday	The Strokes		Is This It? [US]		Rock/Pop	2996854	187			5			7/16/04 12:11 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Someday.mp3	304
Take It or Leave It	The Strokes		Is This It? [US]		Rock/Pop	3139796	196			11			7/16/04 12:09 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Take It or Leave.mp3	304
The Modern Age	The Strokes		Is This It? [US]		Rock/Pop	3407707	212			2			7/16/04 12:07 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - The Modern Age.mp3	304
Trying Your Luck	The Strokes		Is This It? [US]		Rock/Pop	3322862	207			10			7/16/04 12:04 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - Trying Your Luck.mp3	304
When It Started	The Strokes		Is This It? [US]		Rock/Pop	2838865	177			9			7/16/04 12:01 AM	8/6/04 3:16 PM	128	44100		MPEG audio file						MP3Vol304:The Strokes:Is This It _US_:The Strokes - When It Started.mp3	304
Dr. Buck's Letter	The Fall		The Wire Tapper 6 Special Edition		Unclassifiable	10269807	320	1	2	1	15	2000	7/29/04 12:31 PM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-01 Dr. Buck's Letter.mp3	304
Bosco's Disposable Driver	Flanger		The Wire Tapper 6 Special Edition		Unclassifiable	11358180	354	1	2	2	15	2000	7/29/04 12:42 PM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-02 Bosco's Disposable Driver.mp3	304
Kodomotachi	susumu yokota		The Wire Tapper 6 Special Edition		Unclassifiable	7956820	248	1	2	3	15	2000	7/30/04 9:12 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-03 Kodomotachi.mp3	304
Nica's Dream	Ran Blake		The Wire Tapper 6 Special Edition		Unclassifiable	8328801	260	1	2	4	15	2000	7/30/04 9:18 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-04 Nica's Dream.mp3	304
Hyoushi	Christian Marclay & Otomo Yoshide		The Wire Tapper 6 Special Edition		Unclassifiable	8111481	253	1	2	5	15	2000	7/30/04 9:24 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-05 Hyoushi.mp3	304
Paper Chase	Sensational		The Wire Tapper 6 Special Edition		Unclassifiable	6046744	188	1	2	6	15	2000	7/30/04 9:28 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-06 Paper Chase.mp3	304
Rechenexe	General Magic		The Wire Tapper 6 Special Edition		Unclassifiable	7431861	232	1	2	7	15	2000	7/30/04 9:33 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-07 Rechenexe.mp3	304
Kierto	Pan Sonic		The Wire Tapper 6 Special Edition		Unclassifiable	11979250	374	1	2	8	15	2000	7/30/04 9:43 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-08 Kierto.mp3	304
They, Them	Jan Jelinek		The Wire Tapper 6 Special Edition		Unclassifiable	12231704	382	1	2	9	15	2000	7/30/04 9:51 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-09 They, Them.mp3	304
Hairless_Handle	Poire_Z		The Wire Tapper 6 Special Edition		Unclassifiable	9711412	303	1	2	10	15	2000	7/30/04 9:59 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-10 Hairless_Handle.mp3	304
Untitled	HIM		The Wire Tapper 6 Special Edition		Unclassifiable	14397559	449	1	2	11	15	2000	7/30/04 10:10 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-11 Untitled.mp3	304
Stanwell Perpetual	David Grubbs		The Wire Tapper 6 Special Edition		Unclassifiable	6744745	210	1	2	12	15	2000	7/30/04 10:15 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-12 Stanwell Perpetual.mp3	304
Initiation (Excerpt)	Trio Hurricane + 1		The Wire Tapper 6 Special Edition		Unclassifiable	14397586	449	1	2	13	15	2000	7/30/04 10:25 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-13 Initiation (Excerpt).mp3	304
Universal Mutant #3	Angus MacLise		The Wire Tapper 6 Special Edition		Unclassifiable	12087102	377	1	2	14	15	2000	7/30/04 10:34 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-14 Universal Mutant #3.mp3	304
Box Crushed Flat	Glass Cage		The Wire Tapper 6 Special Edition		Unclassifiable	9718939	303	1	2	15	15	2000	7/30/04 10:41 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:1-15 Box Crushed Flat.mp3	304
PFL (Deambulation Mix)	Nurse With Wound		The Wire Tapper 6 Special Edition		Unclassifiable	9779140	305	2	2	1	15	2000	7/30/04 10:49 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:2-01 PFL (Deambulation Mix).mp3	304
So Far (Alternative)	Faust		The Wire Tapper 6 Special Edition		Unclassifiable	7640012	238	2	2	2	15	2000	7/30/04 10:55 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:2-02 So Far (Alternative).mp3	304
Dream Of The Origin Of The French Broad River	John Fahey		The Wire Tapper 6 Special Edition		Unclassifiable	5709906	178	2	2	3	15	2000	7/30/04 10:59 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:2-03 Dream Of The Origin Of The French Broad River.mp3	304
Straum	Nils Okland		The Wire Tapper 6 Special Edition		Unclassifiable	6584239	205	2	2	4	15	2000	7/30/04 11:04 AM	8/6/04 3:16 PM	256	44100		MPEG audio file						MP3Vol304:The Wire Tapper 6 Special Edition:2-04 Straum.mp3	304
