Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	364
Bad Leg	The Fucking Am	Fucking Am	Gold		Rock	8532096	304			1		2004	12/22/04 6:32 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:01 bad leg.mp3	364
The Gauntlet	The Fucking Am	Fucking Am	Gold		Rock	7217280	257			2		2004	12/22/04 6:35 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:02 the gauntlet.mp3	364
Doing Research For An Autobiography	The Fucking Am	Fucking Am	Gold		Rock	11209413	400			3		2004	12/22/04 6:39 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:03 doing research for an autobiograp.mp3	364
Taking Liberties	The Fucking Am	Fucking Am	Gold		Rock	6424704	229			4		2004	12/22/04 6:42 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:04 taking liberties.mp3	364
Powerpoint	The Fucking Am	Fucking Am	Gold		Rock	6533248	233			5		2004	12/22/04 6:44 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:05 powerpoint.mp3	364
Acoustico Gomez	The Fucking Am	Fucking Am	Gold		Rock	7895168	281			6		2004	12/22/04 6:48 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:06 acoustico gomez.mp3	364
Elastico Gomez	The Fucking Am	Fucking Am	Gold		Rock	10233984	365			7		2004	12/22/04 6:52 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:07 elastico gomez.mp3	364
Electrico Gomez	The Fucking Am	Fucking Am	Gold		Rock	11153536	398			8		2004	12/22/04 6:56 PM	2/21/05 1:55 PM	224	44100		MPEG audio file						MP3Vol364:the fucking am - gold:08 electrico gomez.mp3	364
Panther Dash	The Go! Team		Thunder, Lightning, Strike		Rock	2692723	165	1	1	1	11	2004	1/6/05 7:15 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:01 Panther Dash.m4a	364
Ladyflash	The Go! Team		Thunder, Lightning, Strike		Rock	4050425	249	1	1	2	11	2004	1/6/05 7:17 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:02 Ladyflash.m4a	364
Feelgood By Numbers	The Go! Team		Thunder, Lightning, Strike		Rock	1933648	118	1	1	3	11	2004	1/6/05 7:17 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:03 Feelgood By Numbers.m4a	364
The Power Is On	The Go! Team		Thunder, Lightning, Strike		Rock	3136800	194	1	1	4	11	2004	1/6/05 7:18 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:04 The Power Is On.m4a	364
Get It Together	The Go! Team		Thunder, Lightning, Strike		Rock	3330133	204	1	1	5	11	2004	1/6/05 7:20 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:05 Get It Together.m4a	364
Junior Kickstart	The Go! Team		Thunder, Lightning, Strike		Rock	3492729	214	1	1	6	11	2004	1/6/05 7:21 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:06 Junior Kickstart.m4a	364
Air Raid Gtr	The Go! Team		Thunder, Lightning, Strike		Rock	655386	38	1	1	7	11	2004	1/6/05 7:21 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:07 Air Raid Gtr.m4a	364
Bottle Rocket	The Go! Team		Thunder, Lightning, Strike		Rock	3604531	222	1	1	8	11	2004	1/6/05 7:23 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:08 Bottle Rocket.m4a	364
Friendship Update	The Go! Team		Thunder, Lightning, Strike		Rock	3875130	240	1	1	9	11	2004	1/6/05 7:24 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:09 Friendship Update.m4a	364
Huddle Formation	The Go! Team		Thunder, Lightning, Strike		Rock	3102739	191	1	1	10	11	2004	1/6/05 7:25 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:10 Huddle Formation.m4a	364
Everyone's A V.I.P To Someone	The Go! Team		Thunder, Lightning, Strike		Rock	4806443	298	1	1	11	11	2004	1/6/05 7:27 PM	2/21/05 1:55 PM	128	44100		AAC audio file						MP3Vol364:The Go! Team:Thunder, Lightning, Strike:11 Everyone's A V.I.P To Someone.m4a	364
Jenny Was A Friend Of Mine	The Killers	Stoermer	Hot Fuss [US]		Alternative & Punk	4893923	244	1	1	1	11	2004	1/9/05 6:55 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:01 Jenny Was A Friend Of Mine.mp3	364
Mr. Brightside	The Killers	Keuning	Hot Fuss [US]		Alternative & Punk	4455053	222	1	1	2	11	2004	1/9/05 6:57 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:02 Mr. Brightside.mp3	364
Smile Like You Mean It	The Killers	Stoermer	Hot Fuss [US]		Alternative & Punk	4695911	234	1	1	3	11	2004	1/9/05 6:59 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:03 Smile Like You Mean It.mp3	364
Somebody Told Me	The Killers	Keuning/Stoermer/Vannucci	Hot Fuss [US]		Alternative & Punk	3946730	197	1	1	4	11	2004	1/9/05 7:00 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:04 Somebody Told Me.mp3	364
All These Things That I've Done	The Killers	Flowers/The Killers	Hot Fuss [US]		Alternative & Punk	6042804	302	1	1	5	11	2004	1/9/05 7:03 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:05 All These Things That I've Done.mp3	364
Andy, You're A Star	The Killers	Flowers/The Killers	Hot Fuss [US]		Alternative & Punk	3885078	194	1	1	6	11	2004	1/9/05 7:05 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:06 Andy, You're A Star.mp3	364
On Top	The Killers	Keuning/Stoermer/Vannucci	Hot Fuss [US]		Alternative & Punk	5183356	259	1	1	7	11	2004	1/9/05 7:07 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:07 On Top.mp3	364
Change Your Mind	The Killers	Keuning	Hot Fuss [US]		Alternative & Punk	3820279	190	1	1	8	11	2004	1/9/05 7:09 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:08 Change Your Mind.mp3	364
Believe Me Natalie	The Killers	Vannucci	Hot Fuss [US]		Alternative & Punk	6136821	306	1	1	9	11	2004	1/9/05 7:11 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:09 Believe Me Natalie.mp3	364
Midnight Show	The Killers	Stoermer	Hot Fuss [US]		Alternative & Punk	4863086	243	1	1	10	11	2004	1/9/05 7:14 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:10 Midnight Show.mp3	364
Everything Will Be All Right	The Killers	Flowers/The Killers	Hot Fuss [US]		Alternative & Punk	6908500	345	1	1	11	11	2004	1/9/05 7:17 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Killers:Hot Fuss [US]:11 Everything Will Be All Right.mp3	364
Cat Claw	The Kills		Black Rooster E.P.		Alternative	5523430	213			1		2002	2/3/05 8:39 AM	2/21/05 1:55 PM	206	44100		MPEG audio file		Track 1				MP3Vol364:The Kills:Black Rooster EP:the kills - black rooster e.p. - 01 - cat claw.mp3	364
Black Rooster (Fuck & Fight)	The Kills		Black Rooster E.P.		Alternative	5778013	263			2		2002	2/3/05 8:41 AM	2/21/05 1:55 PM	175	44100		MPEG audio file		Track 2				MP3Vol364:The Kills:Black Rooster EP:the kills - black rooster e.p. - 02 - black rooster (fuck & fight).mp3	364
Wait	The Kills		Black Rooster E.P.		Alternative	6481970	287			3		2002	2/3/05 8:44 AM	2/21/05 1:55 PM	179	44100		MPEG audio file		Track 3				MP3Vol364:The Kills:Black Rooster EP:the kills - black rooster e.p. - 03 - wait.mp3	364
Drop Out Boogie ("Live" at Paint it Black)/Gum	The Kills		Black Rooster E.P.		Alternative	6564243	329			4		2002	2/3/05 8:46 AM	2/21/05 1:55 PM	159	44100		MPEG audio file		Track 4				MP3Vol364:The Kills:Black Rooster EP:the kills - black rooster e.p. - 04 - drop out boogie ('live' at paint it black),gum.mp3	364
Superstition	The Kills		Keep On Your Mean Side		Other	4485120	280			1		2003	2/3/05 8:48 AM	2/21/05 1:55 PM	128	44100		MPEG audio file		                            				MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 01 - Superstition.mp3	364
Cat Claw	The Kills		Keep On Your Mean Side			3407872	212			2		2003	2/3/05 8:50 AM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 02 - Cat claw.mp3	364
Pull A U	The Kills		Keep On Your Mean Side			3258368	203			3		2003	2/3/05 8:51 AM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 03 - Pull A U.mp3	364
Kissy Kissy	The Kills		Keep On Your Mean Side			4845568	302			4		2003	2/3/05 8:53 AM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 04 - Kissy Kissy.mp3	364
Fried My Little Brains	The Kills		Keep On Your Mean Side			2054144	128			5		2003	2/3/05 8:54 AM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 05 - Fried my little brains.mp3	364
Hand	The Kills		Keep On Your Mean Side			811008	50			6		2003	2/3/05 12:39 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 06 - Hand.mp3	364
Hitched	The Kills		Keep On Your Mean Side			3887104	242			7		2003	2/3/05 12:41 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 07 - Hitched.mp3	364
Black Rooster	The Kills		Keep On Your Mean Side			4229120	264			8		2003	2/3/05 12:42 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 08 - Black rooster.mp3	364
Wait	The Kills		Keep On Your Mean Side			4610048	288			9		2003	2/3/05 12:44 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 09 - Wait.mp3	364
Fuck The People	The Kills		Keep On Your Mean Side			4120576	257			10		2003	2/3/05 12:46 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 10 - Fuck the people.mp3	364
Monkey 23	The Kills		Keep On Your Mean Side			2988032	186			11		2003	2/3/05 12:47 PM	2/21/05 1:55 PM	128	44100		MPEG audio file						MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 11 - Monkey 23.mp3	364
Gypsy Death And You	The Kills		Keep On Your Mean Side-ADVANCE		Rock	3129178	130			12		2003	2/3/05 12:48 PM	2/21/05 1:55 PM	192	44100		MPEG audio file		..-*>  TEAM ESCAPE  <*-..				MP3Vol364:The Kills:Keep on your mean side:The Kills - Keep on your mean side - 12 - Gypsy Death & You .mp3	364
search and destroy	Stooges		Raw power			4126881	206			1	8		2/5/05 9:35 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Stooges:Raw power:01 search and destroy.mp3	364
gimme danger	Stooges		Raw power			4043283	202			2	8		2/5/05 9:33 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Stooges:Raw power:02 gimme danger.mp3	364
your pretty face is going to hell	Stooges		Raw power			5803436	290			3	8		2/5/05 9:32 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Stooges:Raw power:03 your pretty face is going to hell.mp3	364
penetration	Stooges		Raw power			4263233	213			4	8		2/5/05 9:30 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Stooges:Raw power:04 penetration.mp3	364
raw power	Stooges		Raw power			5243345	262			5	8		2/5/05 9:28 PM	2/21/05 1:55 PM	160	44100		MPEG audio file						MP3Vol364:The Stooges:Raw power:05 raw power.mp3	364
