Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	319
Spinal Meningitis (Got Me Down)	Ween		Chocolate and Cheese		Alternative & Punk	4151916	172			2	16	1994	9/23/04 4:09 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:02 Spinal Meningitis (Got Me Down).mp3	319
Freedom Of '76	Ween		Chocolate and Cheese		Alternative & Punk	4099863	170			3	16	1994	9/23/04 4:10 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:03 Freedom Of '76.mp3	319
I Can't Put My Finger On It	Ween		Chocolate and Cheese		Alternative & Punk	4018374	167			4	16	1994	9/23/04 4:10 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:04 I Can't Put My Finger On It.mp3	319
A Tear For Eddie	Ween		Chocolate and Cheese		Alternative & Punk	6943033	289			5	16	1994	9/23/04 4:12 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:05 A Tear For Eddie.mp3	319
Mister, Would You Please Help My Pony?	Ween		Chocolate and Cheese		Alternative & Punk	4206467	175			8	16	1994	9/23/04 4:12 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:08 Mister, Would You Please Help My Pony_.mp3	319
Drifter In The Dark	Ween		Chocolate and Cheese		Alternative & Punk	3643457	151			9	16	1994	9/23/04 4:13 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:09 Drifter In The Dark.mp3	319
Joppa Road	Ween		Chocolate and Cheese		Alternative & Punk	4389506	182			11	16	1994	9/23/04 4:14 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:11 Joppa Road.mp3	319
Candi	Ween		Chocolate and Cheese		Alternative & Punk	5822683	242			12	16	1994	9/23/04 4:15 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:12 Candi.mp3	319
Buenas Tardes Amigo	Ween		Chocolate and Cheese		Alternative & Punk	10245123	426			13	16	1994	9/23/04 4:17 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:13 Buenas Tardes Amigo.mp3	319
The HIV Song	Ween		Chocolate and Cheese		Alternative & Punk	3111807	129			14	16		9/23/04 4:17 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:14 The HIV Song.mp3	319
What Deaner Was Talkin' About	Ween		Chocolate and Cheese		Alternative & Punk	2874214	119			15	16		9/23/04 4:18 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:15 What Deaner Was Talkin' About.mp3	319
Don't Shit Where You Eat	Ween		Chocolate and Cheese		Alternative & Punk	4787626	199			16	16		9/23/04 4:19 PM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Chocolate and Cheese:16 Don't Shit Where You Eat.mp3	319
Little Birdy	Ween		Pure Guava		Alternative & Punk	5067845	211			1	19	1992	9/24/04 8:54 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:01 Little Birdy.mp3	319
Tender Situation	Ween		Pure Guava		Alternative & Punk	5319251	221			2	19	1992	9/24/04 8:55 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:02 Tender Situation.mp3	319
The Stallion Pt. 3	Ween		Pure Guava		Alternative & Punk	5067851	211			3	19	1992	9/24/04 8:56 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:03 The Stallion Pt. 3.mp3	319
Big Jilm	Ween		Pure Guava		Alternative & Punk	3140631	130			4	19	1992	9/24/04 8:57 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:04 Big Jilm.mp3	319
Push Th' Little Daisies	Ween		Pure Guava		Alternative & Punk	4082935	170			5	19	1992	9/24/04 8:58 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:05 Push Th' Little Daisies.mp3	319
The Goin' Get Tough From The Getgo	Ween		Pure Guava		Alternative & Punk	3078590	128			6	19	1992	9/24/04 8:59 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:06 The Goin' Get Tough From The Getgo.mp3	319
Reggaejunkiejew	Ween		Pure Guava		Alternative & Punk	7034555	293			7	19	1992	9/24/04 9:08 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:07 Reggaejunkiejew.mp3	319
I Play It Off Legit	Ween		Pure Guava		Alternative & Punk	4815195	200			8	19	1992	9/24/04 9:09 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:08 I Play It Off Legit.mp3	319
Pumpin' 4 The Man	Ween		Pure Guava		Alternative & Punk	2195216	91			9	19	1992	9/24/04 9:09 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:09 Pumpin' 4 The Man.mp3	319
Sarah	Ween		Pure Guava		Alternative & Punk	3140002	130			10	19	1992	9/24/04 9:10 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:10 Sarah.mp3	319
Springtheme	Ween		Pure Guava		Alternative & Punk	4327430	180			11	19	1992	9/24/04 9:11 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:11 Springtheme.mp3	319
Flies On My Dick	Ween		Pure Guava		Alternative & Punk	4979451	207			12	19	1992	9/24/04 9:12 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:12 Flies On My Dick.mp3	319
I Saw Gener Cryin' In His Sleep	Ween		Pure Guava		Alternative & Punk	2625938	109			13	19	1992	9/24/04 9:12 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:13 I Saw Gener Cryin' In His Sleep.mp3	319
Touch My Tooter	Ween		Pure Guava		Alternative & Punk	3479186	144			14	19	1992	9/24/04 9:13 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:14 Touch My Tooter.mp3	319
Mourning Glory	Ween		Pure Guava		Alternative & Punk	7633281	317			15	19	1992	9/24/04 9:24 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:15 Mourning Glory.mp3	319
Loving U Thru It All	Ween		Pure Guava		Alternative & Punk	3563828	148			16	19	1992	9/24/04 9:25 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:16 Loving U Thru It All.mp3	319
Hey Fat Boy (Asshole)	Ween		Pure Guava		Alternative & Punk	2762601	115			17	19	1992	9/24/04 9:26 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:17 Hey Fat Boy (Asshole).mp3	319
Don't Get 2 Close (2 My Fantasy)	Ween		Pure Guava		Alternative & Punk	4908623	204			18	19	1992	9/24/04 9:27 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:18 Don't Get 2 Close (2 My Fantasy).mp3	319
Poop Ship Destroyer	Ween		Pure Guava		Alternative & Punk	3297378	137			19	19	1992	9/24/04 9:27 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:Pure Guava:19 Poop Ship Destroyer.mp3	319
I'm Dancing In The Show Tonight	Ween		The Mollusk		Alternative & Punk	2776415	115	1	1	1	14	1997	9/24/04 10:11 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:01 I'm Dancing In The Show Tonight.mp3	319
The Mollusk	Ween		The Mollusk		Alternative & Punk	3771346	157	1	1	2	14	1997	9/24/04 10:12 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:02 The Mollusk.mp3	319
Polka Dot Tail	Ween		The Mollusk		Alternative & Punk	4792633	199	1	1	3	14	1997	9/24/04 10:12 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:03 Polka Dot Tail.mp3	319
I'll Be Your Jonny On The Spot	Ween		The Mollusk		Alternative & Punk	2892397	120	1	1	4	14	1997	9/24/04 10:13 AM	9/24/04 12:54 PM	192	44100		MPEG audio file			1	9/28/04 3:33 PM		Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:04 I'll Be Your Jonny On The Spot.mp3	319
Mutilated Lips	Ween		The Mollusk		Alternative & Punk	5497939	228	1	1	5	14	1997	9/24/04 10:14 AM	9/24/04 12:54 PM	192	44100		MPEG audio file			1	9/29/04 9:32 AM		Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:05 Mutilated Lips.mp3	319
The Blarney Stone	Ween		The Mollusk		Alternative & Punk	4660979	194	1	1	6	14	1997	9/24/04 10:15 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:06 The Blarney Stone.mp3	319
It's Gonna Be (Alright)	Ween		The Mollusk		Alternative & Punk	4762549	198	1	1	7	14	1997	9/24/04 10:15 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:07 It's Gonna Be (Alright).mp3	319
The Golden Eel	Ween		The Mollusk		Alternative & Punk	5844009	243	1	1	8	14		9/24/04 10:16 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:08 The Golden Eel.mp3	319
Cold Blows The Wind	Ween		The Mollusk		Alternative & Punk	6432710	267	1	1	9	14		9/24/04 10:17 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:09 Cold Blows The Wind.mp3	319
Pink Eye (On My Leg)	Ween		The Mollusk		Alternative & Punk	4634024	192	1	1	10	14		9/24/04 10:18 AM	9/24/04 12:54 PM	192	44100		MPEG audio file			1	9/29/04 12:59 PM		Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:10 Pink Eye (On My Leg).mp3	319
Waving My Dick In The Wind	Ween		The Mollusk		Alternative & Punk	3169501	131	1	1	11	14	1997	9/24/04 10:19 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:11 Waving My Dick In The Wind.mp3	319
Buckingham Green	Ween		The Mollusk		Alternative & Punk	4762543	198	1	1	12	14		9/24/04 10:20 AM	9/24/04 12:54 PM	192	44100		MPEG audio file						Chris's Slave Drive:ftp:_mp3:Ween:The Mollusk:12 Buckingham Green.mp3	319
