Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	351
Dead Souls	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	6144983	255	4	4	1	19	1997	1/31/05 12:43 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-01 Dead Souls.mp3	351
The Only Mistake	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5904871	245	4	4	2	19	1997	1/31/05 12:44 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-02 The Only Mistake.mp3	351
Insight	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5448451	226	4	4	3	19	1997	1/31/05 12:45 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-03 Insight.mp3	351
Candidate	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	2961386	123	4	4	4	19	1997	1/31/05 12:45 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-04 Candidate.mp3	351
Wilderness	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	3533783	147	4	4	5	19	1997	1/31/05 12:46 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-05 Wilderness.mp3	351
She's Lost Control	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5297996	220	4	4	6	19	1997	1/31/05 12:47 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-06 She's Lost Control.mp3	351
Disorder	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	4611488	192	4	4	7	19	1997	1/31/05 12:48 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-07 Disorder.mp3	351
Interzone	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	2989599	124	4	4	8	19	1997	1/31/05 12:48 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-08 Interzone.mp3	351
Atrocity Exhibition	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	8584410	357	4	4	9	19	1997	1/31/05 12:50 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-09 Atrocity Exhibition.mp3	351
Novelty	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	6274130	261	4	4	10	19	1997	1/31/05 12:51 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-10 Novelty.mp3	351
Autosuggestion	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5891077	245	4	4	11	19	1997	1/31/05 12:52 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-11 Autosuggestion.mp3	351
I Remember Nothing	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	7983176	332	4	4	12	19	1997	1/31/05 12:54 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-12 I Remember Nothing.mp3	351
Colony	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5596408	233	4	4	13	19	1997	1/31/05 12:55 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-13 Colony.mp3	351
These Days	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5541242	230	4	4	14	19	1997	1/31/05 12:56 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-14 These Days.mp3	351
Incubation	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	5255984	218	4	4	15	19	1997	1/31/05 12:56 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-15 Incubation.mp3	351
The Eternal	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	9416351	392	4	4	16	19	1997	1/31/05 12:58 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-16 The Eternal.mp3	351
Heart And Soul	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	6808916	283	4	4	17	19	1997	1/31/05 12:59 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-17 Heart And Soul.mp3	351
Isolation	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	4671050	194	4	4	18	19	1997	1/31/05 1:00 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-18 Isolation.mp3	351
She's Lost Control	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart and Soul Four		Rock	7843996	326	4	4	19	19	1997	1/31/05 1:01 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart and Soul Four:4-19 She's Lost Control.mp3	351
Digital	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	4143805	172	1	4	1	21	1979	1/31/05 10:29 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-01 Digital.mp3	351
Glass	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5676041	236	1	4	2	21	1979	1/31/05 10:31 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-02 Glass.mp3	351
Disorder	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5079826	211	1	4	3	21	1979	1/31/05 10:32 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-03 Disorder.mp3	351
Day Of The Lords	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	6973189	290	1	4	4	21	1979	1/31/05 10:34 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-04 Day Of The Lords.mp3	351
Candidate	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	4431572	184	1	4	5	21	1979	1/31/05 10:35 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-05 Candidate.mp3	351
Insight	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	6456582	268	1	4	6	21	1979	1/31/05 10:38 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-06 Insight.mp3	351
New Dawn Fades	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	6914881	288	1	4	7	21	1979	1/31/05 10:40 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-07 New Dawn Fades.mp3	351
She's Lost Control	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5694236	237	1	4	8	21	1979	1/31/05 10:41 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-08 She's Lost Control.mp3	351
Shadowplay	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5658492	235	1	4	9	21	1979	1/31/05 10:45 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-09 Shadowplay.mp3	351
Wilderness	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	3816547	158	1	4	10	21	1979	1/31/05 10:45 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-10 Wilderness.mp3	351
Interzone	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	3272363	136	1	4	11	21	1979	1/31/05 10:46 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-11 Interzone.mp3	351
I Remember Nothing	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	8554331	356	1	4	12	21	1979	1/31/05 10:48 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-12 I Remember Nothing.mp3	351
Ice Age	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	3491790	145	1	4	13	21	1979	1/31/05 10:49 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-13 Ice Age.mp3	351
Exercise One	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	4517467	188	1	4	14	21	1979	1/31/05 10:50 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-14 Exercise One.mp3	351
Transmission	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5217757	217	1	4	15	21	1979	1/31/05 10:51 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-15 Transmission.mp3	351
Novelty	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	5808328	241	1	4	16	21	1979	1/31/05 10:52 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-16 Novelty.mp3	351
The Kill	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	3286782	136	1	4	17	21	1979	1/31/05 10:53 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-17 The Kill.mp3	351
The Only Mistake	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	6222117	259	1	4	18	21	1979	1/31/05 10:54 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-18 The Only Mistake.mp3	351
Something Must Break	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	4178301	174	1	4	19	21	1979	1/31/05 10:55 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-19 Something Must Break.mp3	351
Autosuggestion	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	8894755	370	1	4	20	21	1979	1/31/05 10:57 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-20 Autosuggestion.mp3	351
From Safety To Where...?	Joy Division	Ian Curtis- Peter Hook-Bernard Summer-Stephen Morris	Heart And Soul One		Rock	3534439	147	1	4	21	21	1979	1/31/05 10:58 AM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul One:1-21 From Safety To Where..._.mp3	351
Warsaw	Joy Division	B. Sumner/I. Curtis/P. Hook/S. Morris	Heart And Soul Three		Alternative & Punk	3508719	146	3	4	1	24	1997	1/31/05 12:19 PM	2/1/05 11:39 AM	192	44100		MPEG audio file						MP3Vol351:Joy Division:Heart And Soul Three:3-01 Warsaw.mp3	351
