Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	341
Overture: Atmospheres	Ernest Bour	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	3434217	171	1	1	1	13	1968	12/5/04 11:03 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:01 Overture_ Atmospheres.mp3	341
Main Title: Also Sprach Zarathustra (Thus Spake Zarathustra)	Herbert von Karajan	~ Strauss, Richard	2001: A Space Odyssey Soundtrack		Soundtrack	2069107	103	1	1	2	13	1968	12/5/04 11:04 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:02 Main Title_ Also Sprach Zarathust.mp3	341
Requiem For Soprano, Mezzo Soprano, Two Mixed Choirs & Orchestra	Francis Travis	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	7870378	393	1	1	3	13	1968	12/5/04 11:06 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:03 Requiem For Soprano, Mezzo Sopran.mp3	341
The Blue Danube (Excerpt)	Herbert von Karajan	~ Strauss, Johann	2001: A Space Odyssey Soundtrack		Soundtrack	6879781	343	1	1	4	13	1968	12/5/04 11:09 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:04 The Blue Danube (Excerpt).mp3	341
Lux Aeterna	Clytus Gottwold	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	3527207	176	1	1	5	13	1968	12/5/04 11:10 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:05 Lux Aeterna.mp3	341
Gayane Ballet Suite (Adagio)	Gennadi Rezhdestvensky	~ Khachaturian, Aram	2001: A Space Odyssey Soundtrack		Soundtrack	6346370	317	1	1	6	13	1968	12/5/04 11:12 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:06 Gayane Ballet Suite (Adagio).mp3	341
Jupiter And Beyond	Mixed/Gyorgy Ligeti	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	18312002	915	1	1	7	13	1968	12/5/04 11:18 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:07 Jupiter And Beyond.mp3	341
Also Sprach Zarathustra (Thus Spake Zarathrustra)	Herbert von Karajan	~ Strauss, Richard	2001: A Space Odyssey Soundtrack		Soundtrack	2077978	103	1	1	8	13	1968	12/5/04 11:19 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:08 Also Sprach Zarathustra (Thus Spa.mp3	341
The Blue Danube (Reprise)	Herbert von Karajan	~ Strauss, Johann	2001: A Space Odyssey Soundtrack		Soundtrack	10018132	500	1	1	9	13	1968	12/5/04 11:22 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:09 The Blue Danube (Reprise).mp3	341
Also Sprach Zarathustra (Thus Spake Zarathrustra)	Ernest Bour	~ Strauss, Richard	2001: A Space Odyssey Soundtrack		Soundtrack	2063342	103	1	1	10	13	1968	12/5/04 11:23 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:10 Also Sprach Zarathustra (Thus Spa.mp3	341
Lux Aeterna	Clytus Gottwold	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	7251747	362	1	1	11	13	1968	12/5/04 11:25 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:11 Lux Aeterna.mp3	341
Adventures (Unaltered)	Internationale Musikinstitut Darmstardt, c. Gyorgy Ligeti	~ Ligeti, Gyorgy	2001: A Space Odyssey Soundtrack		Soundtrack	13160175	657	1	1	12	13	1968	12/5/04 11:30 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:12 Adventures (Unaltered).mp3	341
Hal 9000	Various Artists	Various Artists	2001: A Space Odyssey Soundtrack		Soundtrack	11626208	581	1	1	13	13	1968	12/5/04 11:35 PM	12/15/04 9:02 AM	160	44100		MPEG audio file						MP3Vol341:2001_ A Space Odyssey Soundtrack:13 Hal 9000.mp3	341
Ladies and Gentlemen	American Music Club		Love Songs for Patriots		Alternative	3746420	197	1	1	1	13	2004	12/3/04 8:51 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):01 Ladies and Gentlemen.m4a	341
Another Morning	American Music Club		Love Songs for Patriots		Alternative	3806036	201	1	1	2	13	2004	12/3/04 8:54 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):02 Another Morning.m4a	341
Patriot's Heart	American Music Club		Love Songs for Patriots		Alternative	6392644	361	1	1	3	13	2004	12/3/04 8:57 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):03 Patriot's Heart.m4a	341
Love Is	American Music Club		Love Songs for Patriots		Alternative	4658420	266	1	1	4	13	2004	12/3/04 9:00 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):04 Love Is.m4a	341
Job to Do	American Music Club		Love Songs for Patriots		Alternative	5266484	303	1	1	5	13	2004	12/3/04 9:03 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):05 Job to Do.m4a	341
Only Love Can Set You Free	American Music Club		Love Songs for Patriots		Alternative	6410180	354	1	1	6	13	2004	12/3/04 9:07 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):06 Only Love Can Set You Free.m4a	341
Mantovani the Mind Reader	American Music Club		Love Songs for Patriots		Alternative	4572308	244	1	1	7	13	2004	12/3/04 9:10 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):07 Mantovani the Mind Reader.m4a	341
Home	American Music Club		Love Songs for Patriots		Alternative	4702724	267	1	1	8	13	2004	12/3/04 9:12 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):08 Home.m4a	341
Myopic Books	American Music Club		Love Songs for Patriots		Alternative	4017620	210	1	1	9	13	2004	12/3/04 9:15 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):09 Myopic Books.m4a	341
America Loves the Minstrel Show	American Music Club		Love Songs for Patriots		Alternative	4404980	260	1	1	10	13	2004	12/3/04 9:17 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):10 America Loves the Minstrel Show.m4a	341
The Horseshoe Wreath In Bloom	American Music Club		Love Songs for Patriots		Alternative	5047060	279	1	1	11	13	2004	12/3/04 9:20 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):11 The Horseshoe Wreath In Bloom.m4a	341
Song of the Rats Leaving the Sinking Ship	American Music Club		Love Songs for Patriots		Alternative	4775764	261	1	1	12	13	2004	12/3/04 9:23 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):12 Song of the Rats Leaving the Sinking Ship.m4a	341
The Devil Needs You	American Music Club		Love Songs for Patriots		Alternative	7919796	457	1	1	13	13	2004	12/3/04 9:27 AM	12/15/04 9:02 AM	128	44100		AAC audio file						MP3Vol341:American Music Club:Love Songs for Patriots (AAC):13 The Devil Needs You.m4a	341
