Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	313
Red Letter Day	Tom Lucas		Red Letter Day		Rock	3945925	257			1	9		9/6/04 10:12 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:01 Red Letter Day.m4a	313
Babylon Rising	Tom Lucas		Red Letter Day		Rock	4506895	281			2	9		9/6/04 10:13 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:02 Babylon Rising.m4a	313
One Eyed Gods	Tom Lucas		Red Letter Day		Rock	3318586	207			3	9		9/6/04 10:15 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:03 One Eyed Gods.m4a	313
They're Coming	Tom Lucas		Red Letter Day		Rock	3772047	236			4	9		9/6/04 10:16 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:04 They're Coming.m4a	313
Down To The Ground	Tom Lucas		Red Letter Day		Rock	3588857	226			5	9		9/6/04 10:17 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:05 Down To The Ground.m4a	313
Day Of Reckoning Come	Tom Lucas		Red Letter Day		Rock	3829332	246			6	9		9/6/04 10:19 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:06 Day Of Reckoning Come.m4a	313
Days Numbered	Tom Lucas		Red Letter Day		Rock	3517047	221			7	9		9/6/04 10:20 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:07 Days Numbered.m4a	313
Self Made Man	Tom Lucas		Red Letter Day		Rock	3213468	199			8	9		9/6/04 10:21 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:08 Self Made Man.m4a	313
Broken Wheel	Tom Lucas		Red Letter Day		Rock	3068050	191			9	9		9/6/04 10:22 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:Tom Lucas:Red Letter Day:09 Broken Wheel.m4a	313
????	????		????????????????????		Rock	3268449	204			1	12		9/6/04 11:40 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:01.m4a	313
????????????	????		????????????????????		Rock	3547548	222			2	12		9/6/04 11:41 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:02.m4a	313
????	????		????????????????????		Rock	2117995	129			3	12		9/6/04 11:42 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:03.m4a	313
?????	????		????????????????????		Rock	2198037	144			4	12		9/6/04 11:43 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:04.m4a	313
??????	????		????????????????????		Rock	5015266	314			5	12		9/6/04 11:45 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:05.m4a	313
NHK?????	????		????????????????????		Rock	2679768	168			6	12		9/6/04 11:46 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:06.m4a	313
???????	????		????????????????????		Rock	1970381	126			7	12		9/6/04 11:47 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:07.m4a	313
??	????		????????????????????		Rock	4628901	285			8	12		9/6/04 11:48 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:08.m4a	313
????????	????		????????????????????		Rock	2320607	147			9	12		9/6/04 11:49 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:09.m4a	313
??	????		????????????????????		Rock	3467096	214			10	12		9/6/04 11:50 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:10.m4a	313
????	????		????????????????????		Rock	4432267	273			11	12		9/6/04 11:52 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:11.m4a	313
??	????		????????????????????		Rock	6878085	425			12	12		9/6/04 11:55 PM	9/9/04 11:55 AM	128	44100		AAC audio file						MP3Vol313:URC TOCT-8947:title:12.m4a	313
Angel's Share	Vetiver		The Golden Apples Of The Sun		Indie	6220798	259			1		2004	9/9/04 10:23 AM	9/9/04 11:55 AM	192	44100		MPEG audio file						MP3Vol313:VA - The Golden Apples of the Sun:01 - Vetiver - Angel's Share.mp3	313
