Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	307
Dame Fortune	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	2576679	160			1			8/25/04 6:24 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:01 - Dame Fortune.mp3	307
Born Out Of Your Mouth	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	2713351	169			2			8/25/04 6:24 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:02 - Born Out Of Your Mouth.mp3	307
Don't Let Us Bug Ya	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	2626834	163			4			8/25/04 6:23 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:04 - Don't Let Us Bug Ya.mp3	307
Everything	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	3168091	197			8			8/25/04 6:21 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:08 - Everything.mp3	307
Goosey Goosey	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	3768280	234			10			8/25/04 6:20 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:10 - Goosey Goosey.mp3	307
Wonder Annual	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	3904953	243			17			8/25/04 6:19 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:17 - Wonder Annual.mp3	307
Rocket	Andy Partridge		Fuzzy Warbles Volume 1		General Alternative	5162174	322			19			8/25/04 6:17 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 1:19 - Rocket.mp3	307
I Don't Want To Be Here (Aids Benefit Version)	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	3890452	242			2			8/25/04 6:15 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:02 - I Don't Want To Be Here (Aids Benefit Version).mp3	307
Young Marrieds	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	3266021	203			3			8/25/04 6:14 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:03 - Young Marrieds.mp3	307
Obscene Procession	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	4074644	254			5			8/25/04 6:13 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:05 - Obscene Procession.mp3	307
Miller Time	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	1135137	70			6			8/25/04 6:11 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:06 - Miller Time.mp3	307
Ra Ra For Red Rocking House	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	3593155	224			9			8/25/04 6:11 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:09 - Ra Ra For Red Rocking House.mp3	307
Everything'll Be Alright	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	2927346	182			10			8/25/04 6:09 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:10 - Everything'll Be Alright.mp3	307
25 O'Clock	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	2288287	142			11			8/25/04 6:08 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:11 - 25 O'Clock.mp3	307
It's Snowing Angels	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	3188571	198			17			8/25/04 6:07 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:17 - It's Snowing Angels.mp3	307
Ship Trapped In The Ice	Andy Partridge (XTC)		Fuzzy Warbles Volume 2		General Alternative	3069871	191			18			8/25/04 6:06 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 2:18 - Ship Trapped In The Ice.mp3	307
Tunes	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	400783	24			1			8/25/04 6:05 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:01 - Tunes.mp3	307
Bumpercars	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	3833900	239			2			8/25/04 6:05 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:02 - Bumpercars.mp3	307
The Art Song	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	2757655	171			3			8/25/04 6:03 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:03 - The Art Song.mp3	307
I'm Playing My Fano	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	1155617	71			4			8/25/04 6:02 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:04 - I'm Playing My Fano.mp3	307
All I Dream Of Is A Friend	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	3593155	224			6			8/25/04 6:02 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:06 - All I Dream Of Is A Friend.mp3	307
Blue Beret	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	3004669	187			10			8/25/04 6:00 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:10 - Blue Beret.mp3	307
Gangway, Electric Guitar Is Coming Through	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	1777123	110			11			8/25/04 5:59 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:11 - Gangway, Electric Guitar Is Coming Through.mp3	307
Where Is Your Heart	Andy Partridge		Fuzzy Warbles Volume 4		General Alternative	2852950	177			16			8/25/04 5:59 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles Volume 4:16 - Where Is Your Heart.mp3	307
My Train Is Coming	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	2626834	163			1			8/25/04 5:57 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:01 - My Train Is Coming.mp3	307
Lightheaded	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	3355337	209			2			8/25/04 5:56 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:02 - Lightheaded.mp3	307
Goodbye Humanosaurus	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	3078648	191			3			8/25/04 5:55 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:03 - Goodbye Humanosaurus.mp3	307
Work	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	2939049	183			7			8/25/04 5:54 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:07 - Work.mp3	307
Collideascope	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	2888476	180			9			8/25/04 5:53 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:09 - Collideascope.mp3	307
When We Get To England	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	2210964	137			11			8/25/04 5:52 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:11 - When We Get To England.mp3	307
Strawberry Fields Forever	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	3881129	242			14			8/25/04 5:51 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:14 - Strawberry Fields Forever.mp3	307
Autumn Comes Around	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	1060741	65			15			8/25/04 5:49 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:15 - Autumn Comes Around.mp3	307
This Is The End	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	4897606	305			18			8/25/04 5:49 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:18 - This Is The End.mp3	307
Put It On Again	Andy Partridge		Fuzzy Warbles, Volume 3		General Rock	891467	55			19			8/25/04 5:47 PM	9/9/04 10:50 AM	128	44100		MPEG audio file						MP3Vol307:Fuzzy Warbles:Fuzzy Warbles, Volume 3:19 - Put It On Again.mp3	307
???????	Happy End		Singles		Rock	2214975	135			1	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:01.m4a	307
?????????	Happy End		Singles		Rock	3210278	197			2	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:02.m4a	307
??????	Happy End		Singles		Rock	2121257	129			3	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:03.m4a	307
?????????	Happy End		Singles		Rock	2063956	142			4	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:04.m4a	307
????	Happy End		Singles		Rock	2750930	168			5	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:05.m4a	307
??????	Happy End		Singles		Rock	2330266	152			6	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:06.m4a	307
12?????	Happy End		Singles		Rock	3250391	199			7	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:07.m4a	307
???????	Happy End		Singles		Rock	2422662	148			8	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:08.m4a	307
??????	Happy End		Singles		Rock	3679980	241			9	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:09.m4a	307
?????	Happy End		Singles		Rock	3188608	196			10	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:10.m4a	307
????	Happy End		Singles		Rock	3267075	200			11	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:11.m4a	307
????????,????????	Happy End		Singles		Rock	4498034	277			12	12	1973	9/9/04 10:23 AM	9/9/04 10:50 AM	128	44100		AAC audio file						MP3Vol307:Happy End:Singles:12.m4a	307
Over The Hills And Far Away	Nightwish		Hard Covers		Rock	7258497	299	1	1	1	16	2004	8/31/04 11:33 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:01 Over The Hills And Far Away.m4a	307
I Want Out	Sonata Arctica		Hard Covers		Rock	5589592	230	1	1	2	16	2004	8/31/04 11:35 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:02 I Want Out.m4a	307
Smoke on the Water	TOC		Hard Covers		Rock	3828576	158	1	1	3	16	2004	8/31/04 11:37 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:03 Smoke on the Water.m4a	307
Aces High	Children of Bodom		Hard Covers		Rock	6479838	269	1	1	4	16	2004	8/31/04 11:39 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:04 Aces High.m4a	307
Battery	Ensiferum		Hard Covers		Rock	7577220	313	1	1	5	16	2004	8/31/04 11:41 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:05 Battery.m4a	307
L.O.V.E. Machine	Lullacry		Hard Covers		Rock	5404356	222	1	1	6	16	2004	8/31/04 11:43 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:06 L.O.V.E. Machine.m4a	307
Wind-Up Toy	Twilightning		Hard Covers		Rock	6740721	278	1	1	7	16	2004	8/31/04 11:45 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:07 Wind-Up Toy.m4a	307
Bark At The Moon	Twilight Guardians		Hard Covers		Rock	6118138	252	1	1	8	16	2004	8/31/04 11:48 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:08 Bark At The Moon.m4a	307
Live Wire	Mannhai		Hard Covers		Rock	4971453	206	1	1	9	16	2004	8/31/04 11:49 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:09 Live Wire.m4a	307
Kashmir	Five Fifteen		Hard Covers		Rock	11933425	493	1	1	10	16	2004	8/31/04 11:53 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:10 Kashmir.m4a	307
We're Not Gonna Take It	Thee Ultra Bimboos		Hard Covers		Rock	4857595	200	1	1	11	16	2004	8/31/04 11:55 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:11 We're Not Gonna Take It.m4a	307
Final Countdown	Norther		Hard Covers		Rock	6285654	259	1	1	12	16	2004	8/31/04 11:57 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:12 Final Countdown.m4a	307
Passion Rules The Game	To/Die/For		Hard Covers		Rock	6193418	255	1	1	13	16	2004	8/31/04 11:59 AM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:13 Passion Rules The Game.m4a	307
Tears Are Falling	Entwine		Hard Covers		Rock	5684805	234	1	1	14	16	2004	8/31/04 12:01 PM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:14 Tears Are Falling.m4a	307
Mama	Tarot		Hard Covers		Rock	9740444	402	1	1	15	16	2004	8/31/04 12:04 PM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:15 Mama.m4a	307
Alone	Warmen		Hard Covers		Rock	5619705	232	1	1	16	16	2004	8/31/04 12:06 PM	9/9/04 10:50 AM	192	44100		AAC audio file						MP3Vol307:Hard Covers:16 Alone.m4a	307
And Love Said No	HIM		And Love Said No		Metal	7162404	251			1		2004	8/8/04 4:20 PM	9/9/04 10:50 AM	227	44100		MPEG audio file						MP3Vol307:HIM:And Love Said No:01 And Love Said No.mp3	307
