Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	312
Blue	The Jayhawks		Tomorrow the Green Grass		Rock	3700927	189	1	1	1	13	1995	8/18/04 9:48 AM	9/9/04 11:48 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:01 Blue.m4a	312
Waiting for the Sun	The Jayhawks		Hollywood Town Hall		Rock	4699994	260	1	1	1	10	1992	8/18/04 9:47 AM	9/9/04 11:48 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:01 Waiting for the Sun.m4a	312
Crowded in the Wings	The Jayhawks		Hollywood Town Hall		Rock	5225978	292	1	1	2	10	1992	8/18/04 9:47 AM	9/9/04 11:48 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:02 Crowded in the Wings.m4a	312
I'd Run Away	The Jayhawks		Tomorrow the Green Grass		Rock	4095055	213	1	1	2	13	1995	8/18/04 9:48 AM	9/9/04 11:48 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:02 I'd Run Away.m4a	312
Clouds	The Jayhawks		Hollywood Town Hall		Rock	5197050	291	1	1	3	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:03 Clouds.m4a	312
Miss Williams' Guitar	The Jayhawks		Tomorrow the Green Grass		Rock	3661871	187	1	1	3	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:03 Miss Williams' Guitar.m4a	312
Two Angels	The Jayhawks		Hollywood Town Hall		Rock	4443370	244	1	1	4	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:04 Two Angels.m4a	312
Two Hearts	The Jayhawks		Tomorrow the Green Grass		Rock	3907199	202	1	1	4	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:04 Two Hearts.m4a	312
Real Light	The Jayhawks		Tomorrow the Green Grass		Rock	3971823	206	1	1	5	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:05 Real Light.m4a	312
Take Me with You (When You Go)	The Jayhawks		Hollywood Town Hall		Rock	5200074	291	1	1	5	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:05 Take Me with You (When You Go).m4a	312
Over My Shoulder	The Jayhawks		Tomorrow the Green Grass		Rock	4207775	220	1	1	6	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:06 Over My Shoulder.m4a	312
Sister Cry	The Jayhawks		Hollywood Town Hall		Rock	4502730	248	1	1	6	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:06 Sister Cry.m4a	312
Bad Time	The Jayhawks		Tomorrow the Green Grass		Rock	3997743	207	1	1	7	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:07 Bad Time.m4a	312
Settled Down Like Rain	The Jayhawks		Hollywood Town Hall		Rock	3408298	180	1	1	7	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:07 Settled Down Like Rain.m4a	312
See Him on the Street	The Jayhawks		Tomorrow the Green Grass		Rock	3696431	189	1	1	8	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:08 See Him on the Street.m4a	312
Wichita	The Jayhawks		Hollywood Town Hall		Rock	5762378	326	1	1	8	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:08 Wichita.m4a	312
Nevada, California	The Jayhawks		Hollywood Town Hall		Rock	4452570	245	1	1	9	10	1992	8/18/04 9:47 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:09 Nevada, California.m4a	312
Nothing Left to Borrow	The Jayhawks		Tomorrow the Green Grass		Rock	3934639	204	1	1	9	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:09 Nothing Left to Borrow.m4a	312
Ann Jane	The Jayhawks		Tomorrow the Green Grass		Rock	4521103	240	1	1	10	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:10 Ann Jane.m4a	312
Martin's Song	The Jayhawks		Hollywood Town Hall		Rock	3362090	177	1	1	10	10	1992	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:10 Martin's Song.m4a	312
Pray for Me	The Jayhawks		Tomorrow the Green Grass		Rock	4181999	219	1	1	11	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:11 Pray for Me.m4a	312
Red's Song	The Jayhawks		Tomorrow the Green Grass		Rock	4492927	238	1	1	12	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:12 Red's Song.m4a	312
Ten Little Kids	The Jayhawks		Tomorrow the Green Grass		Rock	5058175	273	1	1	13	13	1995	8/18/04 9:48 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Jayhawks:13 Ten Little Kids.m4a	312
Weary Lonesome Blues	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2339607	163	1	1	1	12	1960	9/7/04 12:13 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:01 Weary Lonesome Blues.m4a	312
Midnight Special	The Louvin Brothers	Scott	A Tribute to the Delmore Brothers		Country	2296827	161	1	1	2	12	1960	9/7/04 12:14 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:02 Midnight Special.m4a	312
Blues Stay Away from Me	The Louvin Brothers	Delmore, Delmore, Glover, Raney	A Tribute to the Delmore Brothers		Country	2879761	203	1	1	3	12	1960	9/7/04 12:15 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:03 Blues Stay Away from Me.m4a	312
Sand Mountain Blues	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2177799	152	1	1	4	12	1960	9/7/04 12:15 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:04 Sand Mountain Blues.m4a	312
Southern Moon	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2296593	161	1	1	5	12	1960	9/7/04 12:16 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:05 Southern Moon.m4a	312
Nashville Blues	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2243557	156	1	1	6	12	1960	9/7/04 12:17 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:06 Nashville Blues.m4a	312
Brown's Ferry Blues	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2522570	174	1	1	7	12	1960	9/7/04 12:18 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:07 Brown's Ferry Blues.m4a	312
When It's Time for the Whippoorwill to Sing	The Louvin Brothers	Delmore	A Tribute to the Delmore Brothers		Country	1898391	137	1	1	8	12	1960	9/7/04 12:19 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:08 When It's Time for the Whippoorwill to Sing.m4a	312
Freight Train Blues	The Louvin Brothers	Nabors, Scott	A Tribute to the Delmore Brothers		Country	2476815	177	1	1	9	12	1960	9/7/04 12:20 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:09 Freight Train Blues.m4a	312
Put Me on the Trail to Carolina	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2683111	191	1	1	10	12	1960	9/7/04 12:21 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:10 Put Me on the Trail to Carolina.m4a	312
Gonna Lay Down My Old Guitar	The Louvin Brothers	Delmore, Delmore	A Tribute to the Delmore Brothers		Country	2411686	171	1	1	11	12	1960	9/7/04 12:21 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:11 Gonna Lay Down My Old Guitar.m4a	312
The Last Old Shovel	The Louvin Brothers	Scott	A Tribute to the Delmore Brothers		Country	2101563	143	1	1	12	12	1960	9/7/04 12:22 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:A Tribute to the Delmore Brothers:12 The Last Old Shovel.m4a	312
Broadminded	The Louvin Brothers		When I Stop Dreaming: The Best Of (1952-1962)		Country	2292190	150	1	1	1	24		9/7/04 12:23 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:When I Stop Dreaming_ The Best Of (1952-1962):01 Broadminded.m4a	312
The Family Who Prays	The Louvin Brothers		When I Stop Dreaming: The Best Of (1952-1962)		Country	2680305	174	1	1	2	24		9/7/04 12:24 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:When I Stop Dreaming_ The Best Of (1952-1962):02 The Family Who Prays.m4a	312
When I Stop Dreaming	The Louvin Brothers		When I Stop Dreaming: The Best Of (1952-1962)		Country	2368995	153	1	1	3	24		9/7/04 12:25 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:When I Stop Dreaming_ The Best Of (1952-1962):03 When I Stop Dreaming.m4a	312
Pitfall	The Louvin Brothers		When I Stop Dreaming: The Best Of (1952-1962)		Country	1923031	126	1	1	4	24		9/7/04 12:26 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:When I Stop Dreaming_ The Best Of (1952-1962):04 Pitfall.m4a	312
Don't Laugh	The Louvin Brothers		When I Stop Dreaming: The Best Of (1952-1962)		Country	2285363	157	1	1	5	24		9/7/04 12:27 AM	9/9/04 11:49 AM	128	44100		AAC audio file						MP3Vol312:The Louvin Brothers:When I Stop Dreaming_ The Best Of (1952-1962):05 Don't Laugh.m4a	312
