Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	342
Dixie Chicken (Entire Album)	Little Feat	Lowell George/Martin Kibbee			Album	63424948	3964					1973	12/8/04 10:46 AM	12/15/04 9:12 AM	128	44100		MPEG audio file		Created with Jukka Poikolainen's Easy CD-DA Extractor 4.3.0 (http://www.poikosoft.com)				MP3Vol342:little feat:Dixie Chicken (Entire Album).mp3	342
Rock And Roll Doctor	Little Feat		Feats Don't Fail Me Now		Rock	2776539	180			1	8	1974	12/6/04 4:13 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:01 Rock And Roll Doctor.m4a	342
Oh Atlanta	Little Feat		Feats Don't Fail Me Now		Rock	3381797	211			2	8	1974	12/6/04 4:14 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:02 Oh Atlanta.m4a	342
Skin It Back	Little Feat		Feats Don't Fail Me Now		Rock	4076068	254			3	8	1974	12/6/04 4:18 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:03 Skin It Back.m4a	342
Down The Road	Little Feat		Feats Don't Fail Me Now		Rock	3635556	227			4	8	1974	12/6/04 4:16 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:04 Down The Road.m4a	342
Spanish Moon	Little Feat		Feats Don't Fail Me Now		Rock	2958357	188			5	8	1974	12/6/04 4:18 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:05 Spanish Moon.m4a	342
Feets Don't Fail Me Now	Little Feat		Feats Don't Fail Me Now		Rock	2347900	149			6	8	1974	12/6/04 4:20 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:06 Feets Don't Fail Me Now.m4a	342
The Fan	Little Feat		Feats Don't Fail Me Now		Rock	4369383	271			7	8	1974	12/6/04 4:22 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:07 The Fan.m4a	342
Medley: Cold Cold Cold/Tripe Face Boogie	Little Feat		Feats Don't Fail Me Now		Rock	9677443	599			8	8	1974	12/6/04 4:26 PM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Feats Don't Fail Me Now:08 Medley_ Cold Cold Cold_Tripe Face.m4a	342
Join The Band	Little Feat	Traditional, arranged by Lowell George	Waiting For Columbus [Live]		Rock	1411789	84	1	1	1	15	1978	12/8/04 8:53 AM	12/15/04 9:12 AM	128	44100		AAC audio file						MP3Vol342:little feat:Join the Band [live]:01 Join The Band.m4a	342
Fat Man In The Bathtub	Little Feat		Waiting For Columbus		Other	9371648	234			2			12/9/04 7:53 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:02-Little_Feat_-_Waiting_for_Columbus_-_Fat_Man_In_The_Bathtub.mp3	342
All That You Dream	Little Feat		Waiting For Columbus		Other	8685568	217			3			12/9/04 8:00 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:03-Little_Feat_-_Waiting_for_Columbus_-_All_That_You_Dream.mp3	342
Oh Atlanta	Little Feat		Waiting For Columbus		Other	8333312	208			4			12/9/04 8:05 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:04-Little_Feat_-_Waiting_for_Columbus_-_Oh_Atlanta.mp3	342
Old Folks' Boogie	Little Feat		Waiting For Columbus		Other	8534016	213			5			12/9/04 8:09 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:05-Little_Feat_-_Waiting_for_Columbus_-_Old_Folks_Boogie.mp3	342
Time Loves A Hero	Little Feat		Waiting For Columbus		Other	8325120	208			6			12/9/04 8:14 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:06-Little_Feat_-_Waiting_for_Columbus_-_Time_Loves_A_Hero.mp3	342
Day Or Night	Little Feat		Waiting For Columbus		Other	10598448	264			7			12/9/04 8:20 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:07-Little_Feat_-_Waiting_for_Columbus_-_Day_Or_Night.mp3	342
Mercenary Territory	Little Feat		Waiting For Columbus		Other	8871936	221			8			12/9/04 8:25 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:08-Little_Feat_-_Waiting_for_Columbus_-_Mercenary_Territory.mp3	342
Spanish Moon	Little Feat		Waiting For Columbus		Other	9033728	225			9			12/9/04 8:31 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:09-Little_Feat_-_Waiting_for_Columbus_-_Spanish_Moon.mp3	342
Dixie Chicken	Little Feat		Waiting For Columbus		Other	17162240	429			10			12/9/04 8:41 PM	12/15/04 9:12 AM	320	44100		MPEG audio file						MP3Vol342:little feat:Join the Band [live]:10-Little_Feat_-_Waiting_for_Columbus_-_Dixie_Chicken.mp3	342
