Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	347
Oxtail And Curried Goat	Armand Van Helden		Gandhi Khan		Electronica/Dance	709376	29			9	18		1/6/05 2:01 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:09 Oxtail And Curried Goat.mp3	347
DooVoodoo	Armand Van Helden		Gandhi Khan		Electronica/Dance	6339901	264			10	18		1/6/05 2:06 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:10 DooVoodoo.mp3	347
Don Chiconelli Part 2	Armand Van Helden		Gandhi Khan		Electronica/Dance	515024	21			11	18		1/6/05 2:06 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:11 Don Chiconelli Part 2.mp3	347
(Girl) You Got Me	Armand Van Helden		Gandhi Khan		Electronica/Dance	7423259	309			12	18		1/6/05 2:12 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:12 (Girl) You Got Me.mp3	347
Scarface Wiggle	Armand Van Helden		Gandhi Khan		Electronica/Dance	442293	18			13	18		1/6/05 2:12 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:13 Scarface Wiggle.mp3	347
Chocolate Covered Cherry	Armand Van Helden		Gandhi Khan		Electronica/Dance	10302796	429			14	18		1/6/05 2:25 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:14 Chocolate Covered Cherry.mp3	347
The Great Serpent God	Armand Van Helden		Gandhi Khan		Electronica/Dance	511890	21			15	18		1/6/05 2:26 AM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Armand Van Helden:Gandhi Khan:15 The Great Serpent God.mp3	347
The Coo Coo Bird	Clarence Ashley		Arttu's Old Time by J. Karjalainen			2863536	178			1	14		12/27/04 5:52 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:01 The Coo Coo Bird.mp3	347
Policeman	Dan Gellert		Arttu's Old Time by J. Karjalainen			2965089	185			2	14		12/27/04 5:54 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:02 Policeman.mp3	347
Buckdancer's Choice	Dan Gellert		Arttu's Old Time by J. Karjalainen			2626134	163			3	14		12/27/04 5:56 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:03 Buckdancer's Choice.mp3	347
Cotton-Eyed Joe	Dan Gellert		Arttu's Old Time by J. Karjalainen			3303642	206			4	14		12/27/04 5:58 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:04 Cotton-Eyed Joe.mp3	347
Rubin	Dirk Powell		Arttu's Old Time by J. Karjalainen			3666003	228			5	14		12/27/04 6:01 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:05 Rubin.mp3	347
Country Blues	Dock Boggs		Arttu's Old Time by J. Karjalainen			2909086	181			6	14		12/27/04 6:03 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:06 Country Blues.mp3	347
Banging Breakdown	Hobart Smith		Arttu's Old Time by J. Karjalainen			972687	60			7	14		12/27/04 6:03 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:07 Banging Breakdown.mp3	347
Sweet Sunny South	Dirk Powell		Arttu's Old Time by J. Karjalainen			2967605	185			8	14		12/27/04 6:05 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:08 Sweet Sunny South.mp3	347
Little Maggie	Dirk Powell		Arttu's Old Time by J. Karjalainen			3564447	222			9	14		12/27/04 6:08 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:09 Little Maggie.mp3	347
Wild Billl Jones	Dirk Powell		Arttu's Old Time by J. Karjalainen			3044927	190			10	14		12/27/04 6:10 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:10 Wild Billl Jones.mp3	347
Breaking Up Christmas	Tommy Jarrell & Fred Cockerham		Arttu's Old Time by J. Karjalainen			2913712	181			11	14		12/27/04 6:12 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:11 Breaking Up Christmas.mp3	347
Wayfarin' Stranger	Tim O'Brien		Arttu's Old Time by J. Karjalainen			4271640	266			12	14		12/27/04 6:15 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:12 Wayfarin' Stranger.mp3	347
Johnson Boys	Reed Martin		Arttu's Old Time by J. Karjalainen			2114128	131			13	14		12/27/04 6:16 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:13 Johnson Boys.mp3	347
City of Refuge	Blind Willie Johnson		Arttu's Old Time by J. Karjalainen			3271468	204			14	14		12/27/04 6:18 AM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Arttu's Old Time by J. Karjalainen:14 City of Refuge.mp3	347
Antlers	Bastro		Antlers: Live 1991			7705063	476			1	7	2005	1/21/05 9:28 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Czar Bar, Chicago, 7/6/91				MP3Vol347:Bastro:Antlers_ Live 1991:01 Antlers.m4a	347
Hirscheneck	Bastro		Antlers: Live 1991			3077606	189			2	7	2005	1/21/05 9:29 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Czar Bar, Chicago, 7/6/91				MP3Vol347:Bastro:Antlers_ Live 1991:02 Hirscheneck.m4a	347
Educated Fool	Bastro		Antlers: Live 1991			4217386	260			3	7	2005	1/21/05 9:29 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Lounge Ax, Chicago, 9/21/91				MP3Vol347:Bastro:Antlers_ Live 1991:03 Educated Fool.m4a	347
Metal Legs	Bastro		Antlers: Live 1991			2903271	178			4	7	2005	1/21/05 9:30 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Lounge Ax, Chicago, 9/11/91				MP3Vol347:Bastro:Antlers_ Live 1991:04 Metal Legs.m4a	347
Sleepy Taste	Bastro		Antlers: Live 1991			3786049	233			5	7	2005	1/21/05 9:31 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Lounge Ax, Chicago, 9/11/91				MP3Vol347:Bastro:Antlers_ Live 1991:05 Sleepy Taste.m4a	347
Beatlenacht	Bastro		Antlers: Live 1991			7255616	448			6	7	2005	1/21/05 9:31 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Lounge Ax, Chicago, 9/11/91				MP3Vol347:Bastro:Antlers_ Live 1991:06 Beatlenacht.m4a	347
Glistery	Bastro		Antlers: Live 1991			8326623	514			7	7	2005	1/21/05 9:33 AM	2/1/05 10:36 AM	128	44100		AAC audio file		Markthalle, Hamburg, 10/23/91				MP3Vol347:Bastro:Antlers_ Live 1991:07 Glistery.m4a	347
Claudius the God - BBC Drama	BBC		Claudius			20845940	5211						1/27/05 10:43 AM	2/1/05 10:36 AM	32	22050		MPEG audio file						MP3Vol347:BBC Claudius:Claudius the God - BBC Drama.mp3	347
I, Claudius - BBC Drama 	BBC		Claudius			20775116	5193						1/27/05 10:43 AM	2/1/05 10:36 AM	32	22050		MPEG audio file						MP3Vol347:BBC Claudius:I, Claudius - BBC Drama .mp3	347
Wee Have Also Sound Houses	BBC Documentary		Wee Have Also Sound Houses		Spoken	34662948	2886			1		1983	1/20/05 1:43 PM	2/1/05 10:36 AM	96	22050		MPEG audio file						MP3Vol347:BBC Radiophonic doc Wee Have Also Sound Houses:Wee Have Also Sound Houses.mp3	347
770813 - 01 - Psychohistory An	BBC		Isaac Asimov - Foundation Trilogy			28777425	3597						1/27/05 10:47 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770813 - 01 - Psychohistory And Encyclopedia.mp3	347
770820 - 02 - The Mayors.mp3	BBC		Isaac Asimov - Foundation Trilogy			26808626	3351						1/27/05 10:48 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770820 - 02 - The Mayors.mp3	347
770827 - 03 - The Merchant Pri	BBC		Isaac Asimov - Foundation Trilogy			27759903	3469						1/27/05 10:48 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770827 - 03 - The Merchant Princes.mp3	347
770903 - 04 - The General.mp3	BBC		Isaac Asimov - Foundation Trilogy			26596931	3324						1/27/05 10:48 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770903 - 04 - The General.mp3	347
770910 - 05 - The Mule.mp3	BBC		Isaac Asimov - Foundation Trilogy			28303037	3537						1/27/05 10:48 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770910 - 05 - The Mule.mp3	347
770917 - 06 - Flight From The Mule	BBC		Isaac Asimov - Foundation Trilogy			12054590	1506						1/27/05 10:48 AM	2/1/05 10:36 AM	64	44100		MPEG audio file						MP3Vol347:BBC Sci-fi - Isaac Asimov - Foundation Trilogy 64 kbps:770917 - 06 - Flight From The Mule.mp3	347
Charm School	Bishop Allen		Charm School		Pop	583212	127	1	1	1	13	2002	1/11/05 9:13 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:01 Charm School.m4a	347
Little Black Ache	Bishop Allen		Charm School		Pop	4069375	167	1	1	2	13	2002	1/11/05 9:16 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:02 Little Black Ache.m4a	347
Busted Heart	Bishop Allen		Charm School		Pop	5670468	233	1	1	3	13	2002	1/11/05 9:27 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:03 Busted Heart.m4a	347
Bishop Allen Drive	Bishop Allen		Charm School		Pop	4280647	176	1	1	4	13	2002	1/11/05 9:27 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:04 Bishop Allen Drive.m4a	347
Eve of Destruction	Bishop Allen		Charm School		Pop	5232667	215	1	1	5	13	2002	1/11/05 9:32 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:05 Eve of Destruction.m4a	347
Things Are What You Make of Them	Bishop Allen		Charm School		Pop	5750128	237	1	1	6	13	2002	1/11/05 9:34 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:06 Things Are What You Make of Them.m4a	347
Ghosts Are Good Company	Bishop Allen		Charm School		Pop	4394369	180	1	1	7	13	2002	1/11/05 9:34 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:07 Ghosts Are Good Company.m4a	347
Empire City	Bishop Allen		Charm School		Pop	3938187	161	1	1	8	13	2002	1/11/05 9:37 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:08 Empire City.m4a	347
Coupla Easy Things	Bishop Allen		Charm School		Pop	3449355	141	1	1	9	13	2002	1/11/05 9:39 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:09 Coupla Easy Things.m4a	347
Penitentiary Bound	Bishop Allen		Charm School		Pop	2870186	117	1	1	10	13	2002	1/11/05 9:38 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:10 Penitentiary Bound.m4a	347
Quarter to Three	Bishop Allen		Charm School		Pop	4872421	200	1	1	11	13	2002	1/11/05 9:43 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:11 Quarter to Three.m4a	347
Another Wasted Night	Bishop Allen		Charm School		Pop	3696155	151	1	1	12	13	2002	1/11/05 9:42 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:12 Another Wasted Night.m4a	347
Things Are What You Make of Them (Reprise)	Bishop Allen		Charm School		Pop	5242683	216	1	1	13	13	2002	1/11/05 9:46 PM	2/1/05 10:36 AM	192	44100		AAC audio file						MP3Vol347:Bishop Allen:Charm School:13 Things Are What You Make of Them.m4a	347
Bleed For Me	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4687380	330	1	1	1	14	2002	12/10/04 10:44 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:01 Bleed For Me.m4a	347
Lords Of Destruction	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4404194	310	1	1	2	14	2002	12/10/04 10:46 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:02 Lords Of Destruction.m4a	347
Demise Of Sanity	Black Label Society	Zakk Wylde	1919 Eternal		Metal	2893701	203	1	1	3	14	2002	12/10/04 10:48 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:03 Demise Of Sanity.m4a	347
Life Birth Blood Doom	Black Label Society	Zakk Wylde	1919 Eternal		Metal	3687726	261	1	1	4	14	2002	12/10/04 10:49 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:04 Life Birth Blood Doom.m4a	347
Bridge To Cross	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4945902	349	1	1	5	14	2002	12/10/04 10:52 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:05 Bridge To Cross.m4a	347
Battering Ram	Black Label Society	Zakk Wylde	1919 Eternal		Metal	2033304	141	1	1	6	14	2002	12/10/04 10:53 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:06 Battering Ram.m4a	347
Speedball	Black Label Society	Zakk Wylde	1919 Eternal		Metal	862295	58	1	1	7	14	2002	12/10/04 10:53 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:07 Speedball.m4a	347
Graveyard Disciples	Black Label Society	Zakk Wylde	1919 Eternal		Metal	2849773	199	1	1	8	14	2002	12/10/04 10:54 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:08 Graveyard Disciples.m4a	347
Genocide Junkies	Black Label Society	Zakk Wylde	1919 Eternal		Metal	5004636	353	1	1	9	14	2002	12/10/04 10:57 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:09 Genocide Junkies.m4a	347
Lost Heaven	Black Label Society	Zakk Wylde	1919 Eternal		Metal	3731717	263	1	1	10	14	2002	12/10/04 10:58 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:10 Lost Heaven.m4a	347
Refuse To Bow Down	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4163623	293	1	1	11	14	2002	12/10/04 11:00 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:11 Refuse To Bow Down.m4a	347
Mass Murder Machine	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4904548	346	1	1	12	14	2002	12/10/04 11:02 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:12 Mass Murder Machine.m4a	347
Berserkers	Black Label Society	Zakk Wylde	1919 Eternal		Metal	4333741	305	1	1	13	14	2002	12/10/04 11:04 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:13 Berserkers.m4a	347
America The Beautiful	Black Label Society	Zakk Wylde	1919 Eternal		Metal	2808841	197	1	1	14	14	2002	12/10/04 11:05 AM	2/1/05 10:36 AM	112	44100		AAC audio file						MP3Vol347:Black Label Society:1919 Eternal:14 America The Beautiful.m4a	347
Airport Ambient  2_1	Brian Eno					8355867	348						11/18/04 1:51 PM	2/1/05 10:36 AM	192	44100		MPEG audio file						MP3Vol347:Brian Eno:Ambient 1 _ Music for Airports:Airport Ambient  2_1.mp3	347
Discreet Music	Brian Eno	Brian Eno	Discreet Music		Pop	29366290	1835			1		2000	11/18/04 1:53 PM	2/1/05 10:36 AM	128	44100		MPEG audio file						MP3Vol347:Brian Eno:Discreet Music:01 Discreet Music.mp3	347
Needle in the Camel's Eye	Brian Eno		Here Come The Warm Jets		Rock	3899127	190			1	10		1/28/05 1:36 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:01 Needle in the Camel's Eye.mp3	347
The Paw Paw Negro Blowtorch	Brian Eno		Here Come The Warm Jets			3788563	185			2	10		1/28/05 1:37 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:02 The Paw Paw Negro Blowtorch.mp3	347
Baby's On Fire	Brian Eno		Here Come The Warm Jets		Indie Rock	6475687	319			3	10	1973	1/28/05 1:38 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:03 Baby's On Fire.mp3	347
Cindy Tells Me	Brian Eno		Here Come The Warm Jets		Progressive Rock	4198045	205			4	10	1973	1/28/05 1:39 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:04 Cindy Tells Me.mp3	347
Driving Me Backwards	Brian Eno		Here Come The Warm Jets			6313433	311			5	10		1/28/05 1:42 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:05 Driving Me Backwards.mp3	347
On Some Faraway Beach	Brian Eno		Here Come The Warm Jets		Meditative	4507212	221			6	10		1/28/05 1:43 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:06 On Some Faraway Beach.mp3	347
Blank Frank	Brian Eno		Here Come The Warm Jets			4396387	215			7	10	1973	1/28/05 1:44 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:07 Blank Frank.mp3	347
Dead Finks Don't talk	Brian Eno		Here Come The Warm Jets			5291352	260			8	10	1973	1/28/05 1:46 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:08 Dead Finks Don't talk.mp3	347
Some of Them are Old	Brian Eno		Here Come The Warm Jets		Progressive Rock	6323246	311			9	10	1973	1/28/05 1:48 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:09 Some of Them are Old.mp3	347
Here Come the Warm Jets	Brian Eno		Here Come The Warm Jets			4933478	242			10	10	1973	1/28/05 1:49 PM	2/1/05 10:36 AM	160	44100		MPEG audio file						MP3Vol347:Brian Eno:Here Come The Warm Jets:10 Here Come the Warm Jets.mp3	347
