Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	329
King Of All The World	Old 97's		Satellite Rides		Country	3444609	172	1	2	1	13	2001	10/24/04 11:43 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-01 King Of All The World.mp3	329
Rollerskate Skinny	Old 97's		Satellite Rides		Country	4650418	232	1	2	2	13	2001	10/24/04 11:46 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-02 Rollerskate Skinny.mp3	329
Buick City Complex	Old 97's		Satellite Rides		Country	4422108	220	1	2	3	13	2001	10/24/04 11:48 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-03 Buick City Complex.mp3	329
Bird In A Cage	Old 97's		Satellite Rides		Country	4597125	229	1	2	4	13	2001	10/24/04 11:51 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-04 Bird In A Cage.mp3	329
Up The Devil's Pay	Old 97's		Satellite Rides		Country	4578321	228	1	2	5	13	2001	10/24/04 11:53 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-05 Up The Devil's Pay.mp3	329
What I Wouldn't Do	Old 97's		Satellite Rides		Country	4534957	226	1	2	6	13	2001	10/24/04 11:56 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-06 What I Wouldn't Do.mp3	329
Question	Old 97's		Satellite Rides		Country	2719437	135	1	2	7	13	2001	10/24/04 11:57 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-07 Question.mp3	329
Am I Too Late	Old 97's		Satellite Rides		Country	3052765	152	1	2	8	13	2001	10/24/04 11:59 AM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-08 Am I Too Late.mp3	329
Weightless	Old 97's		Satellite Rides		Country	4492108	224	1	2	9	13	2001	10/24/04 12:02 PM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-09 Weightless.mp3	329
Can't Get A Line	Old 97's		Satellite Rides		Country	3462369	173	1	2	10	13	2001	10/24/04 12:03 PM	10/28/04 9:09 AM	160	44100		MPEG audio file						MP3Vol329:Old 97s:Satellite Rides:1-10 Can't Get A Line.mp3	329
