Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	299
Got To Give It Up	Marvin Gaye		The Master		Soul	5207863	253	4	4	1		1995	7/21/04 9:08 AM	8/6/04 2:23 PM	163	44100		MPEG audio file		CD4				MP3Vol299:Marvin Gaye - The Master (4 CD):01 Got To Give It Up.mp3	299
It Takes Two	Marvin Gaye & Kim Weston		The Master		Soul	2304000	177			1		1995	7/21/04 9:09 AM	8/6/04 2:23 PM	103	44100		MPEG audio file		CD2				MP3Vol299:Marvin Gaye - The Master (4 CD):01 It Takes Two.mp3	299
Stubborn Kind Of Fellow	Marvin Gaye		The Master		Soul	2056329	164	1	4	1		1995	7/21/04 9:11 AM	8/6/04 2:23 PM	99	44100		MPEG audio file		CD1				MP3Vol299:Marvin Gaye - The Master (4 CD):01 Stubborn Kind Of Fellow.mp3	299
What's Going On	Marvin Gaye		The Master		Soul	3853130	232	3	4	1		1995	7/21/04 9:14 AM	8/6/04 2:23 PM	132	44100		MPEG audio file		CD3				MP3Vol299:Marvin Gaye - The Master (4 CD):01 What's Going On.mp3	299
Here, My Dear	Marvin Gaye		The Master		Soul	2892175	168	4	4	2		1995	7/21/04 9:16 AM	8/6/04 2:23 PM	136	44100		MPEG audio file		CD4				MP3Vol299:Marvin Gaye - The Master (4 CD):02 Here, My Dear.mp3	299
I Couldn't Help Falling For You	Marvin Gaye & Kim Weston		The Master		Soul	2457600	174			2		1995	7/21/04 9:18 AM	8/6/04 2:23 PM	111	44100		MPEG audio file		CD2				MP3Vol299:Marvin Gaye - The Master (4 CD):02 I Couldn't Help Falling For You.mp3	299
Pride And Joy	Marvin Gaye		The Master		Soul	1690500	127	1	4	2		1995	7/21/04 9:19 AM	8/6/04 2:23 PM	105	44100		MPEG audio file		CD1				MP3Vol299:Marvin Gaye - The Master (4 CD):02 Pride And Joy.mp3	299
Save The Children	Marvin Gaye		The Master		Soul	4616199	241	3	4	2		1995	7/21/04 9:23 AM	8/6/04 2:23 PM	152	44100		MPEG audio file		CD3				MP3Vol299:Marvin Gaye - The Master (4 CD):02 Save The Children.mp3	299
Hitch Hike	Marvin Gaye		The Master		Soul	2087574	152	1	4	3		1995	7/21/04 9:24 AM	8/6/04 2:23 PM	108	44100		MPEG audio file		CD1				MP3Vol299:Marvin Gaye - The Master (4 CD):03 Hitch Hike.mp3	299
Lonely Lover (Alt. Mix)	Marvin Gaye		The Master		Soul	1996853	145	2	4	3		1995	7/21/04 9:26 AM	8/6/04 2:23 PM	109	44100		MPEG audio file		CD2				MP3Vol299:Marvin Gaye - The Master (4 CD):03 Lonely Lover (Alt. Mix).mp3	299
Mercy Mercy Me (The Ecology)	Marvin Gaye		The Master		Soul	3775997	195	3	4	3		1995	7/21/04 9:29 AM	8/6/04 2:23 PM	153	44100		MPEG audio file		CD3				MP3Vol299:Marvin Gaye - The Master (4 CD):03 Mercy Mercy Me (The Ecology).mp3	299
When Did You Stop Loving Me, When Did I Stop Loving You	Marvin Gaye		The Master		Soul	6760500	375	4	4	3		1995	7/21/04 9:34 AM	8/6/04 2:23 PM	143	44100		MPEG audio file		CD4				MP3Vol299:Marvin Gaye - The Master (4 CD):03 When Did You Stop Loving Me, When.mp3	299
Anger	Marvin Gaye		The Master		Soul	4197719	241	4	4	4		1995	7/21/04 9:37 AM	8/6/04 2:23 PM	138	44100		MPEG audio file		CD4				MP3Vol299:Marvin Gaye - The Master (4 CD):04 Anger.mp3	299
Inner City Blues (Make Me Wanna Holler)	Marvin Gaye		The Master		Soul	5876869	328	3	4	4		1995	7/21/04 9:42 AM	8/6/04 2:23 PM	142	44100		MPEG audio file		CD3				MP3Vol299:Marvin Gaye - The Master (4 CD):04 Inner City Blues (Make Me Wanna H.mp3	299
Wherever I Lay My Hat (That's	Marvin Gaye		The Master		Soul	1754678	134	1	4	4		1995	7/21/04 9:43 AM	8/6/04 2:23 PM	103	44100		MPEG audio file		CD1				MP3Vol299:Marvin Gaye - The Master (4 CD):04 Wherever I Lay My Hat (That's.mp3	299
Without Your Sweet Lovin'	Marvin Gaye		The Master		Soul	2234708	149	2	4	4		1995	7/21/04 9:45 AM	8/6/04 2:23 PM	119	44100		MPEG audio file		CD2				MP3Vol299:Marvin Gaye - The Master (4 CD):04 Without Your Sweet Lovin'.mp3	299
Ain't No Mountain High Enough	Marvin Gaye & Tammi Terrell		The Master		Soul	2080768	148			5		1995	7/21/04 9:46 AM	8/6/04 2:23 PM	111	44100		MPEG audio file		CD2				MP3Vol299:Marvin Gaye - The Master (4 CD):05 Ain't No Mountain High Enough.mp3	299
Anna's Song	Marvin Gaye		The Master		Soul	6942527	354	4	4	5		1995	7/21/04 9:52 AM	8/6/04 2:23 PM	156	44100		MPEG audio file		CD4				MP3Vol299:Marvin Gaye - The Master (4 CD):05 Anna's Song.mp3	299
