Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	346
Age Of Pamparius	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	8529113	352			1			1/5/05 10:34 PM	2/1/05 10:16 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:01 Age Of Pamparius.m4a	346
Denim Demon	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	3286156	136			2			1/5/05 10:35 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:02 Denim Demon.m4a	346
Hate The Kids	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	4204039	173			3			1/5/05 10:37 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:03 Hate The Kids.m4a	346
Get It On	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	5782142	239			4			1/5/05 10:39 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:04 Get It On.m4a	346
Are You Ready For Some Darkness	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	5351800	221			5			1/5/05 10:41 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:05 Are You Ready For Some Darkness.m4a	346
Back To Dungaree High	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	4514440	186			6			1/5/05 10:43 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:06 Back To Dungaree High.m4a	346
Rendezvous With Anus	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	4669918	192			7			1/5/05 10:45 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:07 Rendezvous With Anus.m4a	346
I Got Erection	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	3629880	149			8			1/5/05 10:47 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:08 I Got Erection.m4a	346
No Beast So Fierce	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	6296330	260			9			1/5/05 10:49 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:09 No Beast So Fierce.m4a	346
Rock Against Ass	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	5112475	211			10			1/5/05 10:53 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:10 Rock Against Ass.m4a	346
Sailor Man	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2891353	119			11			1/5/05 10:56 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:11 Sailor Man.m4a	346
Bad Mongo	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	3988591	164			12			1/5/05 11:00 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:12 Bad Mongo.m4a	346
Midnight Nambla	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2054548	84			13			1/5/05 11:02 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:13 Midnight Nambla.m4a	346
Just Flesh	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	3274495	135			14			1/5/05 11:04 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:14 Just Flesh.m4a	346
Don't Say Motherfucker	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2628706	108			15			1/5/05 11:05 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:15 Don't Say Motherfucker.m4a	346
He's A Grungewhore	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	7907200	326			16			1/5/05 11:08 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:16 He's A Grungewhore.m4a	346
Good Head	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	4131853	170			17			1/5/05 11:10 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:17 Good Head.m4a	346
Hobbit Motherfuckers	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2329411	96			18			1/5/05 11:11 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:18 Hobbit Motherfuckers.m4a	346
Zonked Out On Hashish	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2784184	115			19			1/5/05 11:12 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:19 Zonked Out On Hashish.m4a	346
Hobbit Motherfuckers	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	1528699	62			20			1/5/05 11:13 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:20 Hobbit Motherfuckers.m4a	346
(I Fucked) Betty Page	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	3653757	150			21			1/5/05 11:14 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:21 (I Fucked) Betty Page.m4a	346
Suburban Anti-Christ	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2748091	113			22			1/5/05 11:16 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:22 Suburban Anti-Christ.m4a	346
Sailor Man	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	2903569	120			23			1/5/05 11:17 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:23 Sailor Man.m4a	346
Prince Of The Rodeo	A Tribute To Turbonegro		Alpha Motherfuckers		Hard Rock	7587353	314			24			1/5/05 11:20 PM	2/1/05 10:17 AM	192	44100		AAC audio file						MP3Vol346:A Tribute To Turbonegro:Alpha Motherfuckers:24 Prince Of The Rodeo.m4a	346
Whoza Mtwana ???	Abdullah Ibrahim		African Marketplace		Pop	7274890	363					2000	1/2/05 5:40 PM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:African Marketplace:Whoza Mtwana ___.mp3	346
Chisa	Abdullah Ibrahim		African River		Jazz	4299863	268			4		1989	1/2/05 5:52 PM	2/1/05 10:17 AM	128	44100		MPEG audio file		Made with RealJukebox (tm)				MP3Vol346:Abdullah Ibrahim:African River:04 Chisa.mp3	346
African Market	Abdullah Ibrahim					7979508	498			1			1/2/05 6:15 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:01 African Market.mp3	346
African River - Chisa	Abdullah Ibrahim					4292887	268						1/2/05 6:25 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:African River - Chisa.mp3	346
African Suite - For Trio And String Orchestra - Ishmael	Abdullah Ibrahim					2479363	154						1/2/05 6:30 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:African Suite - For Trio And String Orchestra - Ishmael.mp3	346
Mamma	Abdullah Ibrahim					2113191	224						1/2/05 6:36 PM	2/1/05 10:17 AM	178	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:Mamma.mp3	346
Ntyilo Ntyilo	Abdullah Ibrahim					3530178	293						1/2/05 6:49 PM	2/1/05 10:17 AM	96	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:Ntyilo Ntyilo.mp3	346
Zimbabwe	Abdullah Ibrahim					2979232	185						1/2/05 6:59 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Album inconnu:Zimbabwe.mp3	346
African Sun	Abdullah Ibrahim		Best of		Other	6815744	283			9			1/2/05 7:19 PM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Best of:09 African Sun.mp3	346
ballad for the unborn	Abdullah Ibrahim					56506	2						1/17/05 9:30 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:Esbjorn Svenssons Trio:Seven Days Of Falling:ballad for the unborn.mp3	346
Mannenberg (Revisited)	Abdullah Ibrahim		The Mountain		Jazz	5945930	371					2000	1/2/05 7:29 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Abdullah Ibrahim:The Mountain:Mannenberg (Revisited).mp3	346
Statued	Adem	Adem Ilhan	Homesongs		Folk-Rock	6742853	280			1		2004	1/17/05 1:24 PM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:01 - statued.mp3	346
02-ringing in my ear	Adem		Homesongs			5670072	236						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:02-ringing in my ear.mp3	346
03-cut	Adem		Homesongs			5096423	212						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:03-cut.mp3	346
04-gone away	Adem		Homesongs			7468759	311						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:04-gone away.mp3	346
05-these are your friends	Adem		Homesongs			9484367	395						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:05-these are your friends.mp3	346
06-everything you need	Adem		Homesongs			5847496	243						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:06-everything you need.mp3	346
07-long drive home	Adem		Homesongs			5210526	217						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:07-long drive home.mp3	346
08-pillow	Adem		Homesongs			7314532	304						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:08-pillow.mp3	346
09-one in a million	Adem		Homesongs			4940315	205						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:09-one in a million.mp3	346
10-there will always be	Adem		Homesongs			6486346	270						1/19/05 10:55 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:adem - homesongs:10-there will always be.mp3	346
Azzurro	Adriano Celentano				Ethnic	3528112	220						1/13/05 8:10 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Adriano Celentano:Azzurro.mp3	346
Lasciate mi cantare	Adriano Celentano 					3743744	233						1/13/05 8:17 PM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Adriano Celentano:Lasciate mi cantare.mp3	346
Ladies and Gentlemen	American Music Club		Love Songs for Patriots		Alternative	3746420	197	1	1	1	13	2004	12/3/04 8:51 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):01 Ladies and Gentlemen.m4a	346
Another Morning	American Music Club		Love Songs for Patriots		Alternative	3806036	201	1	1	2	13	2004	12/3/04 8:54 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):02 Another Morning.m4a	346
Patriot's Heart	American Music Club		Love Songs for Patriots		Alternative	6392644	361	1	1	3	13	2004	12/3/04 8:57 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):03 Patriot's Heart.m4a	346
Love Is	American Music Club		Love Songs for Patriots		Alternative	4658420	266	1	1	4	13	2004	12/3/04 9:00 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):04 Love Is.m4a	346
Job to Do	American Music Club		Love Songs for Patriots		Alternative	5266484	303	1	1	5	13	2004	12/3/04 9:03 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):05 Job to Do.m4a	346
Only Love Can Set You Free	American Music Club		Love Songs for Patriots		Alternative	6410180	354	1	1	6	13	2004	12/3/04 9:07 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):06 Only Love Can Set You Free.m4a	346
Mantovani the Mind Reader	American Music Club		Love Songs for Patriots		Alternative	4572308	244	1	1	7	13	2004	12/3/04 9:10 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):07 Mantovani the Mind Reader.m4a	346
Home	American Music Club		Love Songs for Patriots		Alternative	4702724	267	1	1	8	13	2004	12/3/04 9:12 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):08 Home.m4a	346
Myopic Books	American Music Club		Love Songs for Patriots		Alternative	4017620	210	1	1	9	13	2004	12/3/04 9:15 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):09 Myopic Books.m4a	346
America Loves the Minstrel Show	American Music Club		Love Songs for Patriots		Alternative	4404980	260	1	1	10	13	2004	12/3/04 9:17 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):10 America Loves the Minstrel Show.m4a	346
The Horseshoe Wreath In Bloom	American Music Club		Love Songs for Patriots		Alternative	5047060	279	1	1	11	13	2004	12/3/04 9:20 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):11 The Horseshoe Wreath In Bloom.m4a	346
Song of the Rats Leaving the Sinking Ship	American Music Club		Love Songs for Patriots		Alternative	4775764	261	1	1	12	13	2004	12/3/04 9:23 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):12 Song of the Rats Leaving the Sinking Ship.m4a	346
The Devil Needs You	American Music Club		Love Songs for Patriots		Alternative	7919796	457	1	1	13	13	2004	12/3/04 9:27 AM	2/1/05 10:17 AM	128	44100		AAC audio file						MP3Vol346:American Music Club:Love Songs for Patriots (AAC):13 The Devil Needs You.m4a	346
Stoney Street	Amon Tobin		Bricolage		Pop	7068862	353					2000	12/13/04 8:10 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 01)  - Stoney Street.mp3	346
Easy Muffin	Amon Tobin		Bricolage		Pop	6047997	302					2000	12/13/04 8:12 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 02) - Easy Muffin.mp3	346
Yasawas	Amon Tobin		Bricolage		Jungle	6498304	324			3		1997	12/13/04 8:15 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 03) - Yasawas.mp3	346
Creatures	Amon Tobin		Bricolage		Pop	6439834	321					2000	12/13/04 8:17 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 04) - Creatures.mp3	346
Chomp Samba	Amon Tobin		Bricolage		Pop	7359866	367					2000	12/13/04 8:20 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 05) - Chomp Samba.mp3	346
The New York Editor	Amon Tobin		Bricolage		Jungle	7112704	296			6		1997	12/13/04 8:23 AM	2/1/05 10:17 AM	192	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 06) - The New York Editor.mp3	346
(Amon Tobin) (Bricolage 07) - Defocus	Amon Tobin		Bricolage			4967489	310						12/14/04 9:05 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 07) - Defocus.mp3	346
(Amon Tobin) (Bricolage 08) - The Nasty	Amon Tobin		Bricolage			5519196	275						12/14/04 9:05 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 08) - The Nasty.mp3	346
(Amon Tobin) (Bricolage 09) - Bitter & Twisted	Amon Tobin		Bricolage			6109563	305						12/14/04 9:05 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 09) - Bitter & Twisted.mp3	346
(Amon Tobin) (Bricolage 10) - Wires And Snakes	Amon Tobin		Bricolage			5241671	327						12/14/04 9:05 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 10) - Wires And Snakes.mp3	346
(Amon Tobin) (Bricolage 11) - One Day In My Garden	Amon Tobin		Bricolage			6879653	343						12/14/04 9:05 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 11) - One Day In My Garden.mp3	346
(Amon Tobin) (Bricolage 12) - Dream Sequence	Amon Tobin		Bricolage			7030954	439						12/14/04 9:05 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 12) - Dream Sequence.mp3	346
(Amon Tobin) (Bricolage 13) - One Small Step	Amon Tobin		Bricolage			5940498	371						12/14/04 9:05 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 13) - One Small Step.mp3	346
Mission	Amon Tobin		Bricolage		Jungle	8579072	428			14		1997	12/13/04 8:43 AM	2/1/05 10:17 AM	160	44100		MPEG audio file						MP3Vol346:Amon Tobin:Bricolage:(Amon Tobin) (Bricolage 14) - Mission.mp3	346
Back From Space	Amon Tobin		Out, From Out Where		Electronic	7028738	292			1		2002	8/16/02 10:25 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:01-amon_tobin-back_from_spa.mp3	346
Verbal Feat Mc. Decimal R	Amon Tobin		Out, From Out Where		Electronic	5652608	235			2		2002	8/16/02 10:25 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:02-amon_tobin-verbal_(feat..mp3	346
Chronictronic	Amon Tobin		Out, From Out Where		Electronic	8816768	367			3		2002	8/16/02 10:25 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:03-amon_tobin-chronictronic.mp3	346
Searchers	Amon Tobin		Out, From Out Where		Electronic	8285123	345			4		2002	8/16/02 10:24 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:04-amon_tobin-searchers-st.mp3	346
Hey Blondie	Amon Tobin		Out, From Out Where		Electronic	6514021	271			5		2002	8/16/02 10:23 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:05-amon_tobin-hey_blondie-s.mp3	346
Rosies	Amon Tobin		Out, From Out Where		Electronic	7755360	323			6		2002	8/16/02 10:22 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:06-amon_tobin-rosies-st.mp3	346
Cosmo Retro Intro Outro	Amon Tobin		Out, From Out Where		Electronic	5949150	247			7		2002	8/16/02 10:21 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:07-amon_tobin-cosmo_retro_i.mp3	346
Triple Science	Amon Tobin		Out, From Out Where		Electronic	7166038	298			8		2002	8/16/02 10:21 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:08-amon_tobin-triple_scienc.mp3	346
el Wraith	Amon Tobin		Out, From Out Where		Electronic	8629940	359			9		2002	8/16/02 10:19 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:09-amon_tobin-el_wraith-st.mp3	346
Proper Hoodidge	Amon Tobin		Out, From Out Where		Electronic	7824950	326			10		2002	8/16/02 10:19 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:10-amon_tobin-proper_hoodid.mp3	346
Mighty Micro People	Amon Tobin		Out, From Out Where		Electronic	8356594	348			11		2002	8/16/02 10:19 AM	2/1/05 10:17 AM	192	44100		MPEG audio file		Shinobi Tunes 2002				MP3Vol346:Amon Tobin:Out_From_Out_Where-A:11-amon_tobin-mighty_micro_.mp3	346
Track  1	Amon Tobin		Permutation		Pop	5060778	316					2000	6/26/01 8:55 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:permutation:01LikeRegularChickens.mp3	346
Track  2	Amon Tobin		Permutation		Pop	5700674	356					2000	6/26/01 8:56 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:permutation:02Bridge.mp3	346
Track  3	Amon Tobin		Permutation		Pop	6313820	394					2000	6/26/01 8:57 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:permutation:03Reanimator.mp3	346
Track  4	Amon Tobin		Permutation		Pop	6898963	431					2000	6/26/01 8:57 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:permutation:04Sordid.mp3	346
Track  5	Amon Tobin		Permutation		Pop	6234408	389					2000	6/26/01 8:58 AM	2/1/05 10:17 AM	128	44100		MPEG audio file						MP3Vol346:Amon Tobin:permutation:05Nightlife.mp3	346
