Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	360
36 Degrees	Placebo		Once More With Feeling		Rock	4512714	187			1		2004	1/16/05 10:55 AM	2/21/05 12:57 PM	192	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:01 - 36 Degrees.mp3	360
Teenage Angst	Placebo		Once More With Feeling		Rock	3935153	160			2		2004	1/16/05 10:57 AM	2/21/05 12:57 PM	196	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:02 - Teenage Angst.mp3	360
Nancy Boy	Placebo		Once More With Feeling		Rock	4851929	199			3		2004	1/16/05 11:00 AM	2/21/05 12:57 PM	194	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:03 - Nancy Boy.mp3	360
Bruise Pristine	Placebo		Once More With Feeling		Rock	5247258	216			4		2004	1/16/05 11:03 AM	2/21/05 12:57 PM	194	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:04 - Bruise Pristine.mp3	360
Pure Morning	Placebo		Once More With Feeling		Rock	5802775	239			5		2004	1/16/05 11:07 AM	2/21/05 12:57 PM	193	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:05 - Pure Morning.mp3	360
You Don't Care About Us	Placebo		Once More With Feeling		Rock	6006744	241			6		2004	1/16/05 11:11 AM	2/21/05 12:57 PM	199	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:06 - You Don't Care About Us.mp3	360
Every You Every Me	Placebo		Once More With Feeling		Rock	5143413	214			7		2004	1/16/05 11:15 AM	2/21/05 12:57 PM	192	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:07 - Every You Every Me.mp3	360
Without You I'm Nothing	Placebo		Once More With Feeling		Rock	6106580	254			8		2004	1/16/05 11:19 AM	2/21/05 12:57 PM	192	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:08 - Without You I'm Nothing.mp3	360
Taste In Men	Placebo		Once More With Feeling		Rock	5822419	239			9		2004	1/16/05 11:23 AM	2/21/05 12:57 PM	194	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:09 - Taste In Men.mp3	360
Slave To The Wage	Placebo		Once More With Feeling		Rock	5460866	226			10		2004	1/16/05 11:26 AM	2/21/05 12:57 PM	193	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:10 - Slave To The Wage.mp3	360
Special K	Placebo		Once More With Feeling		Rock	5534402	230			11		2004	1/16/05 11:29 AM	2/21/05 12:57 PM	192	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:11 - Special K.mp3	360
Black Eyed	Placebo		Once More With Feeling		Rock	5379872	224			12		2004	1/16/05 11:32 AM	2/21/05 12:57 PM	191	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:12 - Black Eyed.mp3	360
The Bitter End	Placebo		Once More With Feeling		Rock	4589711	191			13		2004	1/16/05 11:35 AM	2/21/05 12:57 PM	191	44100		MPEG audio file						MP3Vol360:Placebo:Once More With Feeling - Singles 1996-2004 - CD1:13 - The Bitter End.mp3	360
