Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	301
Seventeen Years	Ratatat		Ratatat		Electronic	6395238	266			1		2004	7/15/04 1:24 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:01-ratatat-seventeen_years-esc.mp3	301
El Pico	Ratatat		Ratatat		Electronic	6766378	281			2		2004	7/15/04 1:10 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:02-ratatat-el_pico-esc.mp3	301
Crips	Ratatat		Ratatat		Electronic	5473001	227			3		2004	7/15/04 1:11 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:03-ratatat-crips-esc.mp3	301
Desert Eagle	Ratatat		Ratatat		Electronic	6375173	265			4		2004	7/15/04 1:13 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:04-ratatat-desert_eagle-esc.mp3	301
Everest	Ratatat		Ratatat		Electronic	6019694	250			5		2004	7/15/04 1:15 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:05-ratatat-everest-esc.mp3	301
Bustelo	Ratatat		Ratatat		Electronic	3540151	147			6		2004	7/15/04 1:16 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:06-ratatat-bustelo-esc.mp3	301
Breaking Away	Ratatat		Ratatat		Electronic	6236621	259			7		2004	7/15/04 1:17 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:07-ratatat-breaking_away-esc.mp3	301
Lapland	Ratatat		Ratatat		Electronic	7119344	296			8		2004	7/15/04 1:19 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:08-ratatat-lapland-esc.mp3	301
Germany To Germany	Ratatat		Ratatat		Electronic	5241047	218			9		2004	7/15/04 1:08 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:09-ratatat-germany_to_germany-esc.mp3	301
Spanish Armada	Ratatat		Ratatat		Electronic	4287470	178			10		2004	7/15/04 1:07 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:10-ratatat-spanish_armada-esc.mp3	301
Cherry	Ratatat		Ratatat		Electronic	8123700	338			11		2004	7/15/04 1:22 PM	8/6/04 2:45 PM	192	44100		MPEG audio file		ESCAPE				MP3Vol301:Ratatat:11-ratatat-cherry-esc.mp3	301
Crazy	R.E.M.	Pylon	Dead Letter Office		Rock	4442487	185			1		1987	7/15/04 11:16 PM	8/6/04 2:45 PM	192	44100		MPEG audio file						MP3Vol301:REM:Dead Letter Office:01_Crazy_R.E.M.mp3	301
There She Goes Again	R.E.M.	Lou Reed	Dead Letter Office		Rock	4149678	172			2		1987	7/15/04 11:18 PM	8/6/04 2:45 PM	192	44100		MPEG audio file						MP3Vol301:REM:Dead Letter Office:02_There She Goes Again_R.E.M.mp3	301
Burning Down	R.E.M.	Bill Berry/Michael Stipe/Mike Mills/Peter Buck	Dead Letter Office		Rock	6139149	255			3		1987	7/15/04 11:20 PM	8/6/04 2:45 PM	192	44100		MPEG audio file						MP3Vol301:REM:Dead Letter Office:03_Burning Down_R.E.M.mp3	301
Voice of Harold	R.E.M.	Bill Berry/Michael Stipe/Mike Mills/Peter Buck	Dead Letter Office		Rock	6418791	267			4		1987	7/15/04 11:22 PM	8/6/04 2:45 PM	192	44100		MPEG audio file						MP3Vol301:REM:Dead Letter Office:04_Voice of Harold_R.E.M.mp3	301
Burning Hell	R.E.M.	Bill Berry/Michael Stipe/Mike Mills/Peter Buck	Dead Letter Office		Rock	5550396	231			5		1987	7/15/04 11:24 PM	8/6/04 2:45 PM	192	44100		MPEG audio file						MP3Vol301:REM:Dead Letter Office:05_Burning Hell_R.E.M.mp3	301
