Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	327
Don't Fall in Love With A Lonely Girl (live)	Freedy Johnston					6115328	254						10/14/04 10:29 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Don't Fall in Love With A Lonely Girl (live).mp3	327
Don't Worry, Baby (live)	Freedy Johnston					3825664	191						10/14/04 10:36 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Don't Worry, Baby (live).mp3	327
Down on the Moon #1	Freedy Johnston		The Trouble Tree			4087808	204			2			10/14/04 10:44 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Down on the Moon #1.mp3	327
Earn Enough for Us	Freedy Johnston					4222976	211						10/14/04 10:52 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Earn Enough for Us.mp3	327
Emily	Freedy Johnston		Blue Days, Black Nights			5361664	267			10			10/14/04 11:02 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Emily.mp3	327
Evie's Tears	Freedy Johnston		This Perfect World			3641344	181			2			10/14/04 11:09 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Evie's Tears.mp3	327
Gone Like the Water	Freedy Johnston		This Perfect World			3297280	164			8			10/14/04 11:15 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Gone Like the Water.mp3	327
Gone to See the Fire	Freedy Johnston		Never Home			3846144	192			8			10/14/04 11:22 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Gone to See the Fire.mp3	327
He Wasn't Murdered	Freedy Johnston		Never Home			3829760	191			5			10/14/04 11:30 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - He Wasn't Murdered.mp3	327
Hotel Seventeen	Freedy Johnston		Never Home			4325376	216			7			10/14/04 11:38 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Hotel Seventeen.mp3	327
I Can Hear the Laughs	Freedy Johnston		This Perfect World			3813376	190			12			10/14/04 11:45 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - I Can Hear the Laughs.mp3	327
I'm Not Hypnotized	Freedy Johnston		Never Home			3903488	194			2			10/14/04 11:52 PM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - I'm Not Hypnotized.mp3	327
I've Been Waiting (live)	Freedy Johnston					5541888	230						10/15/04 12:02 AM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - I've Been Waiting (live).mp3	327
If It's True	Freedy Johnston		Never Home			4816896	240			10			10/15/04 12:10 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - If It's True.mp3	327
In the New Sunshine	Freedy Johnston		Can You Fly			3331409	165			2			10/15/04 12:16 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - In the New Sunshine.mp3	327
Innocent	Freedy Johnston		The Trouble Tree			2912256	145			1			10/15/04 12:21 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Innocent.mp3	327
Love Grows	Freedy Johnston		Right Between the Promises			2969600	148			3			10/15/04 12:26 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Love Grows.mp3	327
Moving on a Holiday	Freedy Johnston		Blue Days, Black Nights			3526656	176			7			10/15/04 12:31 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Moving on a Holiday.mp3	327
On the Way Out	Freedy Johnston		Never Home			3375104	168			1			10/15/04 12:36 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - On the Way Out.mp3	327
One More Thing to Break	Freedy Johnston		Never Home			4452352	222			4			10/15/04 12:43 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - One More Thing to Break.mp3	327
Pretend It's Summer	Freedy Johnston		Blue Days, Black Nights			6553600	327			4			10/15/04 12:52 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Pretend It's Summer.mp3	327
Radio for Heartache (live)	Freedy Johnston		Live at 33 1/3			3739648	186			10			10/15/04 12:58 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Radio for Heartache (live).mp3	327
Remember Me	Freedy Johnston		Can You Fly			3497984	174			4			10/15/04 1:05 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Remember Me.mp3	327
Responsible	Freedy Johnston		Can You Fly			6565888	328			8			10/15/04 1:18 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Responsible.mp3	327
Revenge	Freedy Johnston					5816320	290						10/15/04 1:30 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Revenge.mp3	327
Save Yourself, City Girl	Freedy Johnston		Right Between the Promises			4603904	230			8			10/15/04 1:39 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Save Yourself, City Girl.mp3	327
Scribbler	Freedy Johnston					3633152	181						10/15/04 1:46 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Scribbler.mp3	327
Seventies Girl	Freedy Johnston		Never Home			4919296	245			9			10/15/04 1:55 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Seventies Girl.mp3	327
Something's Out There	Freedy Johnston		Never Home			4227072	211			11			10/15/04 2:03 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Something's Out There.mp3	327
Tearing Down This Place	Freedy Johnston		Can You Fly			5005312	250			3			10/15/04 2:13 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Tearing Down This Place.mp3	327
That's Alright With Me	Freedy Johnston		Right Between the Promises			5955584	297			4			10/15/04 2:24 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - That's Alright With Me.mp3	327
That's What You Get	Freedy Johnston		The Trouble Tree			4366336	218			4			10/15/04 2:33 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - That's What You Get.mp3	327
The Farthest Lights	Freedy Johnston		Blue Days, Black Nights			4710400	235			2			10/15/04 2:41 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - The Farthest Lights.mp3	327
The Lucky One	Freedy Johnston		Can You Fly			3792896	189			6			10/15/04 2:47 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - The Lucky One.mp3	327
The Mortician's Daughter	Freedy Johnston		Can You Fly			4726784	236			9			10/15/04 2:56 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - The Mortician's Daughter.mp3	327
This Perfect World	Freedy Johnston		This Perfect World			5513216	275			4			10/15/04 3:06 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - This Perfect World.mp3	327
Trying to Tell You I Don't Know	Freedy Johnston		Can You Fly			5287936	264			1			10/15/04 3:15 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Trying to Tell You I Don't Know.mp3	327
Tucumcari	Freedy Johnston		The Trouble Tree			2686976	133			10			10/15/04 3:20 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Tucumcari.mp3	327
Two Lovers Stop	Freedy Johnston		This Perfect World			3330048	166			6			10/15/04 3:25 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Two Lovers Stop.mp3	327
Underwater Life	Freedy Johnston		Blue Days, Black Nights			6242304	311			1			10/15/04 3:36 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Underwater Life.mp3	327
Until the Sun Comes Back Again (live)	Freedy Johnston		Live at 33 1/3			3448960	171			2			10/15/04 3:42 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Until the Sun Comes Back Again (live).mp3	327
Until the Sun Comes Back Again	Freedy Johnston		Blue Days, Black Nights			3653632	182			8			10/15/04 3:49 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Until the Sun Comes Back Again.mp3	327
Waste Your Time	Freedy Johnston		Right Between the Promises			4706304	235			2			10/15/04 3:58 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Waste Your Time.mp3	327
We Will Shine	Freedy Johnston		Can You Fly			5603328	280			13			10/15/04 4:08 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - We Will Shine.mp3	327
Western Sky (live)	Freedy Johnston		Live at 33 1/3			5758976	287			6			10/15/04 4:20 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Western Sky (live).mp3	327
Western Sky	Freedy Johnston		Never Home			5424653	269			3			10/15/04 4:30 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Western Sky.mp3	327
While I Wait For You	Freedy Johnston		Blue Days, Black Nights			4276224	213			3			10/15/04 4:38 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - While I Wait For You.mp3	327
Wichita Lineman	Freedy Johnston					4599808	229						10/15/04 4:48 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - Wichita Lineman.mp3	327
You Get Me Lost	Freedy Johnston		Never Home			5431296	271			6			10/15/04 5:00 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:Freedy Johnston - You Get Me Lost.mp3	327
Surfin' Caroline (demo)	Exposers					1630208	81						10/15/04 5:04 AM	10/18/04 1:59 PM	160	44100		MPEG audio file						MP3Vol327:Freedy Johnston:The Exposers - Surfin' Caroline.mp3	327
Crystal	Husker Du		Candy Apple Grey		Punk	5024230	209			1	10		10/9/04 5:44 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:01 Crystal.mp3	327
Don't Want To Know If You Are Lonely	Husker Du		Candy Apple Grey		Punk	5085072	211			2	10		10/9/04 5:46 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:02 Don't Want To Know If You Are Lonely.mp3	327
I Don't Know For Sure	Husker Du		Candy Apple Grey		Punk	3604228	150			3	10		10/9/04 5:47 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:03 I Don't Know For Sure.mp3	327
Sorry Somehow	Husker Du		Candy Apple Grey		Punk	6461180	269			4	10		10/9/04 5:50 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:04 Sorry Somehow.mp3	327
Too Far Down	Husker Du		Candy Apple Grey		Punk	6681861	278			5	10		10/9/04 5:52 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:05 Too Far Down.mp3	327
Hardly Getting Over It	Husker Du		Candy Apple Grey		Punk	8809701	366			6	10		10/9/04 5:56 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:06 Hardly Getting Over It.mp3	327
Dead Set On Destruction	Husker Du		Candy Apple Grey		Punk	4363453	181			7	10		10/9/04 5:57 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:07 Dead Set On Destruction.mp3	327
Eiffel Tower High	Husker Du		Candy Apple Grey		Punk	4083205	170			8	10		10/9/04 5:59 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:08 Eiffel Tower High.mp3	327
No Promise Have I Made	Husker Du		Candy Apple Grey		Punk	5317025	221			9	10		10/9/04 6:01 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:09 No Promise Have I Made.mp3	327
All This I've Done For You	Husker Du		Candy Apple Grey		Punk	4562196	189			10	10		10/9/04 6:03 PM	10/18/04 1:59 PM	192	44100		MPEG audio file						MP3Vol327:Husker Du:Candy Apple Grey:10 All This I've Done For You.mp3	327
These Important Years	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3389440	847			1		1987	10/9/04 5:34 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):01-These Important Years.mp3	327
Charity, Chastity, Prudence, And Hope	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3562298	890			2		1987	10/9/04 11:17 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):02-Charity, Chastity, Prudence, And Hope.mp3	327
Standing In The Rain	HŸsker DŸ		Warehouse: Songs And Stories		Rock	4025559	1006			3		1987	10/9/04 11:19 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):03-Standing In The Rain.mp3	327
Back From Somewhere	HŸsker DŸ		Warehouse: Songs And Stories		Rock	2508252	626			4		1987	10/9/04 11:20 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):04-Back From Somewhere.mp3	327
Ice Cold Ice	HŸsker DŸ		Warehouse: Songs And Stories		Rock	4768636	1192			5		1987	10/9/04 11:23 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):05-Ice Cold Ice.mp3	327
You're A Soldier	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3309571	827			6		1987	10/9/04 11:25 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):06-You're A Soldier.mp3	327
Could You Be The One?	HŸsker DŸ		Warehouse: Songs And Stories		Rock	2873447	718			7		1987	10/9/04 11:26 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):07-Could You Be The One.mp3	327
Too Much Spice	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3222124	805			8		1987	10/9/04 11:28 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):08-Too Much Spice.mp3	327
Friend, You've Got To Fall	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3580475	894			9		1987	10/9/04 11:30 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):09-Friend, You've Got To Fall.mp3	327
Visionary	HŸsker DŸ		Warehouse: Songs And Stories		Rock	2726847	681			10		1987	10/9/04 11:32 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):10-Visionary.mp3	327
She Floated Away	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3912860	978			11		1987	10/9/04 11:34 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):11-She Floated Away.mp3	327
Bed Of Nails	HŸsker DŸ		Warehouse: Songs And Stories		Rock	5260111	1314			12		1987	10/9/04 11:37 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):12-Bed Of Nails.mp3	327
Tell You Why Tomorrow	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3257331	203			13		1987	10/9/04 11:39 PM	10/18/04 1:59 PM	128	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):13-Tell You Why Tomorrow.mp3	327
It's Not Peculiar	HŸsker DŸ		Warehouse: Songs And Stories		Rock	4422865	1105			14		1987	10/9/04 11:41 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):14-It's Not Peculiar.mp3	327
Actual Condition	HŸsker DŸ		Warehouse: Songs And Stories		Rock	2017845	504			15		1987	10/9/04 11:42 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):15-Actual Condition.mp3	327
No Reservations	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3975984	993			16		1987	10/9/04 11:45 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):16-No Reservations.mp3	327
Turn It Around	HŸsker DŸ		Warehouse: Songs And Stories		Rock	4902437	1225			17		1987	10/9/04 11:47 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):17-Turn It Around.mp3	327
She's A Woman (And Now He Is A Man)	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3575891	893			18		1987	10/9/04 11:49 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):18-She's A Woman (And Now He Is A Man).mp3	327
Up In The Air	HŸsker DŸ		Warehouse: Songs And Stories		Rock	3287251	821			19		1987	10/9/04 11:51 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):19-Up In The Air.mp3	327
You Can Live At Home	HŸsker DŸ		Warehouse: Songs And Stories		Rock	6012928	1503			20		1987	10/9/04 11:55 PM	10/18/04 1:59 PM	32	44100		MPEG audio file						MP3Vol327:Husker Du:Husker Du - Warehouse (Songs and Stories) (1987):20-You Can Live At Home.mp3	327
Something I Learned Today	Husker Du		Zen Arcade		Punk	2454625	122			1	23		10/9/04 7:30 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:01 Something I Learned Today.mp3	327
Broken Home, Broken Heart	Husker Du		Zen Arcade		Punk	2492764	124			2	23		10/9/04 7:31 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:02 Broken Home, Broken Heart.mp3	327
Never Talking To You Again	Husker Du		Zen Arcade		Punk	2021516	100			3	23		10/9/04 7:31 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:03 Never Talking To You Again.mp3	327
Chartered Trips	Husker Du		Zen Arcade		Punk	4390811	219			4	23		10/9/04 7:33 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:04 Chartered Trips.mp3	327
Dreams Reoccurring	Husker Du		Zen Arcade		Punk	2018894	100			5	23		10/9/04 7:34 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:05 Dreams Reoccurring.mp3	327
Indecision Time	Husker Du		Zen Arcade		Punk	2682924	134			6	23		10/9/04 7:35 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:06 Indecision Time.mp3	327
Hare Krsna	Husker Du		Zen Arcade		Punk	4319753	215			7	23		10/9/04 7:36 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:07 Hare Krsna.mp3	327
Beyond The Threshold	Husker Du		Zen Arcade		Punk	1942096	96			8	23		10/9/04 7:37 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:08 Beyond The Threshold.mp3	327
Pride	Husker Du		Zen Arcade		Punk	2166734	108			9	23		10/9/04 7:38 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:09 Pride.mp3	327
I'll Never Forget You	Husker Du		Zen Arcade		Punk	2798392	139			10	23		10/9/04 7:39 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:10 I'll Never Forget You.mp3	327
The Biggest Lie	Husker Du		Zen Arcade		Punk	2462453	123			11	23		10/9/04 7:40 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:11 The Biggest Lie.mp3	327
What's Going On	Husker Du		Zen Arcade		Punk	5273751	263			12	23		10/9/04 7:42 PM	10/18/04 1:59 PM	160	44100	104	MPEG audio file						MP3Vol327:Husker Du:Zen Arcade:12 What's Going On.mp3	327
