Name	Artist	Composer	Album	Grouping	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Play Count	Last Played	My Rating	Location	303
Wake Up, Go To Work	Stylex	Stylex	Auto Focus		Rock	3080375	189	1	1	9	10	2003	8/3/04 9:46 AM	8/6/04 3:05 PM	128	44100		AAC audio file						MP3Vol303:Stylex:Auto Focus:09 Wake Up, Go To Work.m4a	303
Autofocus	Stylex	Stylex	Auto Focus		Rock	4521486	279	1	1	10	10	2003	8/3/04 9:48 AM	8/6/04 3:05 PM	128	44100		AAC audio file						MP3Vol303:Stylex:Auto Focus:10 Autofocus.m4a	303
April 29, 1992 (Miami)	Sublime		Sublime		Rock/Pop	5618670	233			5			7/16/04 11:20 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:April 29, 1992 (Miami).mp3	303
Burritos	Sublime		Sublime		Rock/Pop	5665063	235			12			7/16/04 11:23 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Burritos.mp3	303
Caress Me Down	Sublime		Sublime		Rock/Pop	5092668	211			15			7/16/04 11:26 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Caress Me Down.mp3	303
Doin' Time	Sublime		Sublime		Rock/Pop	6072573	252			17			7/16/04 11:30 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Doin' Time.mp3	303
Garden Grove	Sublime		Sublime		Rock/Pop	6285106	261			1			7/16/04 11:33 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Garden Grove.mp3	303
Get Ready	Sublime		Sublime		Rock/Pop	6998562	291			14			7/16/04 11:40 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Get Ready.mp3	303
Jailhouse	Sublime		Sublime		Rock/Pop	7053106	293			8			7/16/04 11:44 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Jailhouse.mp3	303
Paddle Out	Sublime		Sublime		Rock/Pop	1824436	75			10			7/16/04 11:45 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Paddle Out.mp3	303
Pawn Shop	Sublime		Sublime		Rock/Pop	8801638	366			9			7/16/04 11:50 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Pawn Shop.mp3	303
Same in the End	Sublime		Sublime		Rock/Pop	3773589	156			4			7/16/04 11:52 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Same in the End.mp3	303
Santeria	Sublime		Sublime		Rock/Pop	4409305	183			6			7/16/04 11:55 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Santeria.mp3	303
Seed	Sublime		Sublime		Rock/Pop	3141635	130			7			7/16/04 11:57 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Seed.mp3	303
The Ballad of Johnny Butt	Sublime		Sublime		Rock/Pop	3169847	131			11			7/16/04 11:59 PM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:The Ballad of Johnny Butt.mp3	303
Under My Voodoo	Sublime		Sublime		Rock/Pop	4954742	205			13			7/17/04 12:02 AM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Under My Voodoo.mp3	303
What I Got (Reprise)	Sublime		Sublime		Rock/Pop	4384854	182			16			7/17/04 12:04 AM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:What I Got (Reprise).mp3	303
What I Got	Sublime		Sublime		Rock/Pop	4120913	171			2			7/17/04 12:06 AM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:What I Got.mp3	303
Wrong Way	Sublime		Sublime		Rock/Pop	3288338	136			3			7/17/04 12:08 AM	8/6/04 3:05 PM	192	44100		MPEG audio file						MP3Vol303:Sublime:Wrong Way.mp3	303
Saku	Susumi Yokota		Sakura		Ambient	11067687	345					2000	7/29/04 11:18 AM	8/6/04 3:05 PM	256	44100		MPEG audio file		Leaf				MP3Vol303:susumu yokota:Sakura:01 - Saku.mp3	303
Tobiume	Susumi Yokota		Sakura		Ambient	8919377	278			2		2000	7/29/04 11:24 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:02 - Tobiume.mp3	303
Uchu Tanjyo	Susumi Yokota		Sakura		Ambient	6180072	193			3		2000	7/29/04 11:29 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:03 - Uchu Tanjyo.mp3	303
Hagoromo	Susumi Yokota		Sakura		Ambient	7440637	232			4		2000	7/29/04 11:33 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:04 - Hagoromo.mp3	303
Genshi	Susumu Yokota		Sakura			4755382	297			5			7/29/04 11:36 AM	8/6/04 3:05 PM	128	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:05 - Genshi.mp3	303
Gekkoh	Susumi Yokota		Sakura		Ambient	9573065	299			6		2000	7/29/04 11:42 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:06 - Gekkoh.mp3	303
Hisen	Susumi Yokota		Sakura		Ambient	7318593	228			7		2000	7/29/04 11:47 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:07 - Hisen.mp3	303
Azukiiro No Kaori	Susumi Yokota		Sakura		Ambient	5091706	159			8		2000	7/29/04 11:50 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:08 - Azukiiro No Kaori.mp3	303
Kodomotachi	Susumi Yokota		Sakura		Ambient	7895377	246			9		2000	7/29/04 11:55 AM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:09 - Kodomotachi.mp3	303
Naminote	Susumi Yokota		Sakura		Ambient	10987439	343			10		2000	7/29/04 12:02 PM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:10 - Naminote.mp3	303
Shinsen	Susumi Yokota		Sakura		Ambient	8754701	273			11		2000	7/29/04 12:07 PM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:11 - Shinsen.mp3	303
Kirakiraboshi	Susumi Yokota		Sakura		Ambient	3707426	115			12		2000	7/29/04 12:10 PM	8/6/04 3:05 PM	256	44100		MPEG audio file						MP3Vol303:susumu yokota:Sakura:12 - Kirakiraboshi.mp3	303
Sea Blue	Susumu Yokota		Sound of Sky CDS		House	1623323	67					2002	7/29/04 2:43 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 01 - Sea Blue.mp3	303
Nothing Time	Susumu Yokota		Sound of Sky CDS		House	9844371	410					2002	7/29/04 2:49 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 02 - Nothing Time.mp3	303
Three Ripple	Susumu Yokota		Sound of Sky CDS		House	8488930	353					2002	7/29/04 2:54 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 03 - Three Ripple.mp3	303
Crash Marble	Susumu Yokota		Sound of Sky CDS		House	7798670	324					2002	7/29/04 2:59 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 04 - Crash Marble.mp3	303
Wind Wave	Susumu Yokota		Sound of Sky CDS		House	1576930	65					2002	7/29/04 3:00 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 05 - Wind Wave.mp3	303
Sky Blue	Susumu Yokota		Sound of Sky CDS		House	9438115	393					2002	7/29/04 3:06 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 06 - Sky Blue.mp3	303
King of Darkness	Susumu Yokota		Sound of Sky CDS		House	8758513	364					2002	7/29/04 3:11 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 07 - King Of Darkness.mp3	303
Form an Idea	Susumu Yokota		Sound of Sky CDS		House	6671434	277					2002	7/29/04 3:15 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 08 - Form An Idea.mp3	303
Right to Be Free	Susumu Yokota		Sound of Sky CDS		House	8101481	337					2002	7/29/04 3:21 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 09 - Right To Be Free.mp3	303
Make Peace	Susumu Yokota		Sound of Sky CDS		House	8445671	351					2002	7/29/04 3:26 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 10 - Make Peace.mp3	303
Sky and Diamond	Susumu Yokota		Sound of Sky CDS		House	8876378	369					2002	7/29/04 3:31 PM	8/6/04 3:05 PM	192	44100		MPEG audio file		Tour@bpm_HOUSE				MP3Vol303:susumu yokota:Sound Of Sky:Susumu Yokota - Sound Of Sky - 11 - Sky And Diamond.mp3	303
I'm Not Deaf, I'm Ignoring You 	T.Raumschmiere		Radio Blackout			2848321	118			1	11		8/4/04 6:44 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:01 I'm Not Deaf, I'm Ignoring You.m4a	303
Monstertruckdriver	T.Raumschmiere		Radio Blackout			5117966	212			2	11		8/4/04 6:46 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:02 Monstertruckdriver.m4a	303
Someday	T.Raumschmiere		Radio Blackout			6492034	272			3	11		8/4/04 6:48 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:03 Someday.m4a	303
The Game is Not Over (feat. Miss Kittin)	T.Raumschmiere		Radio Blackout			5358565	222			4	11		8/4/04 6:50 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:04 The Game is Not Over (feat. Miss Kittin).m4a	303
Drown In The Sea While Watching The Stars	T.Raumschmiere		Radio Blackout			5896028	245			5	11		8/4/04 6:52 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:05 Drown In The Sea While Watching The Stars.m4a	303
Rabaukendisko	T.Raumschmiere		Radio Blackout			5102629	212			6	11		8/4/04 6:54 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:06 Rabaukendisko.m4a	303
Wir Kinder Vom Bahnhof Storm	T.Raumschmiere		Radio Blackout			6970168	291			7	11		8/4/04 6:57 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:07 Wir Kinder Vom Bahnhof Storm.m4a	303
A Million Brothers (Blah blah blah) (feat. MC Soom T)	T.Raumschmiere		Radio Blackout			5542843	232			8	11		8/4/04 6:59 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:08 A Million Brothers (Blah blah blah) (feat. MC Soom T).m4a	303
Querstormzeraner	T.Raumschmiere		Radio Blackout			8306389	345			9	11		8/4/04 7:01 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:09 Querstormzeraner.m4a	303
Radio Blackout	T.Raumschmiere		Radio Blackout			6139927	255			10	11		8/4/04 7:03 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:10 Radio Blackout.m4a	303
MuSick Boy	T.Raumschmiere		Radio Blackout			4567359	189			11	11		8/4/04 7:05 PM	8/6/04 3:05 PM	192	44100		AAC audio file						MP3Vol303:T.Raumschmiere:Radio Blackout:11 MuSick Boy.m4a	303
PSYCHO KILLER	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	10602664	265			1	16	1984	7/16/04 7:40 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:01 - PSYCHO KILLER.mp3	303
HEAVEN	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	8845146	221			2	16	1984	7/16/04 7:46 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:02 - HEAVEN.mp3	303
THANK YOU FOR SENDING ME AN ANGEL	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	5197407	129			3	16	1984	7/16/04 7:49 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:03 - THANK YOU FOR SENDING ME AN ANGEL.mp3	303
FOUND A JOB	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	7820101	195			4	16	1984	7/16/04 7:54 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:04 - FOUND A JOB.mp3	303
SLIPPERY PEOPLE	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	9643448	241			5	16	1984	7/16/04 8:00 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:05 - SLIPPERY PEOPLE.mp3	303
Burning Down The House	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	9857652	246			6	16	1984	7/16/04 8:06 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:06 - BURNING DOWN THE HOUSE.mp3	303
LIFE DURING WARTIME	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	14058142	351			7	16	1984	7/16/04 11:36 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:07 - LIFE DURING WARTIME.mp3	303
Making Flippy Floppy	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	11217064	280			8	16	1984	7/16/04 11:43 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:08 - MAKING FLIPPY FLOPPY.mp3	303
SWAMP	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	10813734	270			9	16	1984	7/16/04 11:49 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:09 - SWAMP.mp3	303
WHAT A DAY THAT WAS	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	14431171	360			10	16	1984	7/16/04 11:59 PM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:10 - WHAT A DAY THAT WAS.mp3	303
THIS MUST BE THE PLACE (NAIVE MELODY)	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	11894158	297			11	16	1984	7/17/04 12:07 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:11 - THIS MUST BE THE PLACE (NAIVE MELODY).mp3	303
ONCE IN A LIFETIME	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	13027873	325			12	16	1984	7/22/04 1:28 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:12 - ONCE IN A LIFETIME.mp3	303
GENIUS OF LOVE (TOM TOM CLUB)	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	10837767	270			13	16	1984	7/22/04 1:34 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:13 - GENIUS OF LOVE (TOM TOM CLUB).mp3	303
GIRLFRIEND IS BETTER	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	12261962	306			14	16	1984	7/22/04 1:42 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:14 - GIRLFRIEND IS BETTER.mp3	303
TAKE ME TO THE RIVER	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	13324624	333			15	16	1984	7/22/04 1:50 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:15 - TAKE ME TO THE RIVER.mp3	303
CROSSEYED AND PAINLESS	Talking Heads		Stop Making Sense: Special Edition		Alt. Rock	14845995	371			16	16	1984	7/22/04 1:59 AM	8/6/04 3:05 PM	320	44100		MPEG audio file						MP3Vol303:Talking Heads:Stop Making Sense [Special Edition]:16 - CROSSEYED AND PAINLESS.mp3	303
